start	end	text
1365280	1367680	outra coisa aqui, por exemplo,
1367680	1370320	a gente vai pegar e vamos aplicar, por exemplo,
1370320	1374000	como a gente pode usar dentro do índice em filtro,
1374000	1375520	aqui a gente vai aplicar um filtro,
1375520	1377040	eu posso colocar o apply,
1377040	1380480	o lâbida de x, x igual a marata,
1380480	1382720	então dentro do aplicar boro,
1382720	1385200	eu vou aplicar o apply para pegar x,
1385200	1386960	o que só que foi uma rata,
1386960	1388400	então aqui eu consigo filtrar ela,
1388400	1389840	toda vez que o nosso data frem também,
1389840	1392080	esse é um outro modo de fazer afiltragem,
1392080	1393440	e aqui ele vai vir, por exemplo,
1393440	1395040	ele veio três, porque a gente deu a reestrei,
1395040	1398640	mas tem, provavelmente, mais de índice em marata,
1398640	1399920	mas essa ideia,
1399920	1402880	aqui a gente pode pegar a coluna e aplicar dentro dela um filtro,
1402880	1406720	para justamente pegar o valor que a gente quiser.
1407840	1409840	Seguir a gente pode também criar uma nova coluna,
1409840	1410960	lembra do filtro indirir,
1410960	1412080	que a gente viu,
1412080	1413920	a gente pode também fazer isso,
1413920	1415760	aqui, no caso, não enxerga a ser fatim indiria,
1415760	1417440	e está muito mais agitando,
1417440	1420640	aqui, apenas, a gente vai basicamente traduzir.
1420640	1423120	Ó, a gente vai aplicar para cada linha,
1423120	1425680	se o pagamento indiria,
1425680	1428000	a gente vai criar o valor vai ser pagamento indiria,
1428000	1429440	se a linha foques,
1429440	1430720	se não pagamento de cartão,
1430720	1433280	são essas duas falsas, tem um anjero e cartão,
1433280	1434640	que eu acredite de cartão,
1434640	1435520	e que é isso.
1435520	1437520	Então, a gente vai botar o foques,
1437520	1438960	ele vai virar pagamento de e-mail,
1438960	1441120	se não vai virar pagamento de cartão.
1441120	1443040	E com isso, a gente consegue aterar
1443040	1444080	todas as colunas lá,
1444080	1445280	então aqui o lábida,
1445280	1446960	e pode julgar bem em versátil,
1446960	1450960	para fazer essas operações mais simples.
1452640	1453520	E agora, acho que,
1453520	1455600	em das partes mais legais da aula,
1455600	1457600	vai trabalhar aqui com o Indofunction,
1458400	1459680	funções de janeu,
1459680	1461440	então, a gente vai usar a média móvel,
1461440	1462320	o ranking, comparação,
1462320	1463600	vai ficar bem claro,
1463600	1466880	usando o data set Gil,
1466880	1468320	então, que nem ele te viu,
1468320	1471840	o Gil, ele é o data set de 40 anos de distensão
1471840	1475120	da o Gil, la camada da superfície do mar,
1475440	1476880	e com isso,
1476880	1478880	o Gil já era valor,
1478880	1480080	é a série histórica,
1480080	1480720	ao longo tempo,
1480720	1482400	ele tem 40 anos de formação.
1482400	1483760	Mas, o primeiro coisa,
1483760	1486080	a gente lembra da média móvel da pandemia,
1486080	1487280	ali para ver,
1487280	1488560	nos últimos 90 dias,
1488560	1490400	qual é a média móvel de casa?
1490400	1491920	Aqui, isso, com a média móvel,
1491920	1492880	basicamente, ela segue,
1492880	1493920	para criar um entendência,
1493920	1494720	mas,
1494720	1495360	é,
1495360	1495840	podemos dizer,
1495840	1497360	se mais robusto dos dados,
1497360	1499120	e quando eu tô olhando 90 dias para trás,
1499120	1500160	eu tô pegando um histórico bem,
1500160	1500720	mas,
1500720	1502320	robusto do que é um indudio,
1502320	1503040	ou uma semana,
1503040	1503760	perfeito?
1503760	1504400	Então,
1504400	1505520	é, com isso, eu consigo analisar,
1505520	1506240	será que tá subindo,
1506240	1507360	será que tá desse ano?
1507360	1508960	Porque é dependendo do restado de ontem,
1508960	1509920	dia de ontem,
1509920	1511680	pode ser que tem um influência ali,
1511680	1513440	mas, quando a gente olha no vento de as patrais,
1513440	1514640	acaba que fica,
1514640	1515840	é o peso maior,
1515840	1516880	porque realmente tá acontecendo
1516880	1518480	nesse período de 3 meses.
1518480	1520000	Então, aqui, a gente vai fazer a mesma coisa,
1520000	1522080	na média móvel dos 3 meses,
1522080	1523680	para a colombia de extenshete,
1523680	1524720	certo?
1524720	1525760	E a gente vai botar
1525760	1527760	os a fazer isso usando o metro do rol,
1527760	1528720	então, a gente vai pegar a gela,
1528720	1530240	a extenshete, que é essa colunque,
1530240	1531600	vai aplicar o metro do rol,
1531600	1533360	como a janela de 90 dias,
1533360	1535360	pegando a média, então,
1535360	1536720	a gente se guide botar o agregador,
1536720	1538480	e a gente consegue,
1538480	1540000	a média.
1540000	1542000	Em seguida,
1542000	1542960	a gente vai fazer,
1542960	1543760	para o rânsque,
1543760	1546560	o rânsque com o metro do mínimo,
1546560	1548240	ele faz exatamente
1548240	1549920	um rânsqueamento de cada linha,
1549920	1551840	ou seja, dentro das 3 milinhas
1551840	1553200	lá do data frame,
1553200	1555120	em que lugar em que posição rânsque
1555120	1555760	literalmente,
1555760	1556720	tá aquela linha,
1556720	1558320	e aqui, quando a gente bota mim,
1558320	1560000	ele vai do,
1560000	1560800	o menor,
1560800	1561840	é o primeiro rânsque,
1561840	1563120	ou seja, que a gente vai menos gelo,
1563120	1564960	vai ser o primeiro no rânsque.
1565760	1567760	Então, olha como a técnica fica aqui.
1569120	1570400	No começo aqui,
1570400	1571600	a média móvel,
1571600	1572640	tem valores no uso,
1572640	1573360	porque, naturalmente,
1573360	1575200	não tinha noietadias ainda no história,
1575200	1576320	certo?
1576320	1577760	Mas a partir daqui,
1577760	1578640	a gente pode ver,
1578640	1579600	na colunque no botar,
1579600	1580400	que não ventei um,
1580400	1581840	assim,
1581840	1582640	se eu pegar aqui,
1582640	1584000	o do 80,
1584000	1584800	sim,
1584800	1585280	realmente,
1585280	1586800	não vai ter,
1587680	1588160	aqui,
1588160	1589840	então, a gente pode ver a partir do dia 89,
1589840	1590400	que ele já tinha no meu
1590400	1591280	tedeza no história,
1591280	1592640	que ele começou a consolidar
1592640	1593840	a média móvel.
1593840	1595040	E que me a gente viu aqui,
1595040	1595440	rânsque,
1595440	1597440	é justamente que posição,
1597440	1598080	no rânsque,
1598080	1599840	das 13 mil linhas,
1599840	1600720	tá,
1600720	1602720	é aquela linha.
1603920	1605120	Então,
1607680	1609120	é isso que a gente consegue ver,
1609120	1610560	a gente pode ver que os dias atuais,
1610560	1611280	eles estão
1611280	1613440	um rânsque bem menores,
1613440	1614240	ou seja,
1614240	1615680	tem menos gelo,
1616800	1617680	aqui,
1617680	1619200	do que os dias anteriores,
1619200	1620400	que estão bem lá em cima,
1620400	1621920	próximo do dos menores,
1621920	1623120	dos menores no rânsque,
1623120	1623920	que me não é só dataçais.
1625360	1626560	Outra coisa que interessante
1626560	1628320	é fazer uma comparação,
1628320	1629600	botar uma comparação dentro
1629600	1630880	da mesma linha.
1631680	1632640	Então, aqui com o extente,
1632640	1634080	quando o boto shift 30,
1634080	1634880	ele pega,
1634880	1635920	qual que era aquele valor,
1636560	1637040	do seja,
1637040	1638000	da colunque extente,
1638000	1639040	30 dias atrás,
1639440	1640400	aqui o padrão,
1640400	1640880	ao indo,
1640880	1641760	na janela,
1641760	1642800	é 30 dias.
1643120	1643600	Então, com isso,
1643600	1645120	eu consigo fazer comparações,
1645120	1645760	ter feito,
1646160	1646720	olha aqui,
1647680	1648640	no começo aqui,
1648640	1649040	claro,
1649040	1650080	não tinha 30 dias para trás,
1650080	1650640	mas aqui,
1650640	1651840	eu estou olhando aqui,
1651840	1652800	eu tinha 12 mil,
1652800	1654480	quando eu olho 10 dias para trás,
1654480	1655360	desculpa.
1655360	1656480	30 dias para trás,
1656480	1657360	porque a gente botou para
1657360	1658160	30 aqui,
1658640	1659680	a gente tinha 10 mil,
1659680	1660640	que é 42.
1661120	1661840	Então, com isso,
1661840	1662720	a gente consegue comparar
1662720	1663360	a item de ideia.
1663360	1663760	Então,
1663760	1664480	eu consigo inclusive fazer
1664480	1665040	uma coluna aqui,
1665040	1665680	de comparação,
1665680	1666640	na conta que cresceu,
1666640	1668240	os últimos 30 dias cada
1668240	1668640	menino.
1670160	1671040	E a gente pode fazer
1671040	1671360	isso,
1672320	1672800	claro,
1672800	1673440	nessa gente estava
1673440	1674160	de usando 30 dias,
1674160	1674720	a gente pode fazer
1674720	1675200	uma também,
1675200	1676160	por um ano anterior,
1676560	1676800	então,
1676800	1677760	que a gente pode criar uma coluna
1677760	1678480	para ver,
1678480	1680800	quanto que estava no ano anterior,
1680800	1681280	ou seja,
1681280	1682080	naquela mesma data,
1682080	1682800	no ano anterior,
1682800	1684000	quanto que tinha de jeito,
1684000	1684480	porque,
1684480	1684880	aí,
1684880	1685840	quando a gente compara
1685840	1686560	ano,
1686560	1687600	a gente já está
1687600	1688560	matando o efeito
1688560	1690000	sazonalidade com corno,
1690400	1690880	porque,
1690880	1691840	se eu analisar,
1691840	1692480	beleza,
1692480	1693440	está frio agora,
1693440	1694640	mas pode ser que está frio agora,
1694640	1695360	porque,
1695360	1696000	é,
1696000	1696800	de exemplo,
1697200	1697680	mas não é,
1697680	1698400	sinceramente,
1700000	1700880	está frio igual,
1700880	1701280	estava em,
1701280	1701520	de exemplo,
1701520	1702080	de ano passado,
1702080	1702560	com corno,
1702560	1703360	aqui também era
1703360	1704000	um veno,
1704000	1704720	enfim,
1704720	1705440	então você consegue
1705440	1706560	ver essa comparação,
1706560	1707120	é,
1707120	1708080	com base no período,
1708080	1709360	está frio agora,
1709360	1710000	em exemplo,
1710000	1711040	mas eu comparar com o julho,
1711040	1711520	com corno,
1711520	1712800	que não é o comparação injusto,
1712800	1713680	porque são,
1713680	1714880	estações diferentes,
1714880	1716400	então essa comparação
1716400	1717200	que a gente chama de ano,
1717200	1718000	contra ano,
1718000	1719360	ela é muito legal,
1719360	1720480	e às vezes mais robusto,
1720480	1721120	do que a comparação
1721120	1722000	meio escontranana,
1722000	1723520	eu escupo meio escontranês,
1723520	1724800	que a comparação meio escontranês,
1724800	1725920	se está pegando uma tendência,
1725920	1726640	de crescimento,
1726640	1727680	ou redução,
1727680	1728560	mas recente,
1728560	1729840	mas ano contra ano,
1729840	1731040	seja como essa tem um história,
1731040	1731680	tão robusto que eu
1731680	1732640	quando você é comparar
1732640	1733920	a sazonalidade,
1734240	1735680	do seu coge em de dados,
1735680	1736480	a gente pode ver aqui,
1736480	1737520	quando a gente pega comparação
1737520	1739360	no contrano de 2019,
1739360	1741600	é basicamente todos os dias
1741600	1743840	estava menor no ano anterior,
1743840	1744400	então,
1744400	1746800	ouvi uma redução
1746800	1749600	no julho na camada das perfísse de até.
1754560	1756160	Outro ponto aqui,
1756160	1757760	agora a gente vai começar a trabalhar
1757760	1759600	com datas e horas,
1759600	1761840	a gente viu aqui,
1761840	1764400	que a gente consegue fazer
1764400	1766240	a parte da analis sazonal,
1766240	1767440	quando a gente tem as datas
1767440	1768800	bem organizadas aqui,
1768800	1769520	então aqui,
1769520	1770080	com o shift,
1770080	1772160	a gente conseguiu compar o jiu,
1772160	1774160	ano contra ano,
1774160	1775120	e agora a gente vai fazer
1775120	1776240	uma manipulação
1776240	1778480	dos dados naquele coge em de taxes,
1778480	1778800	então,
1778800	1781760	vamos voltar aqui para ver os cogemultivos taxes,
1781760	1783200	a gente tem aqui a data
1783200	1784720	da coleta do passageiro,
1784720	1786400	ao 20 de 20 de 19,
1786400	1787840	e 20 de 16 de 24,
1787840	1790160	então esse cara aqui ficou 6 minutinhos,
1790160	1791120	ali,
1791120	1792560	na viagem,
1792560	1794880	e eu consigo ver
1794880	1796080	o tipo de coluna também,
1796080	1797360	se botar taxes,
1797360	1798640	fica para o GTIP,
1798640	1800240	olha aqui,
1800240	1801920	ele já está em 180,
1801920	1803760	que é um formato de data,
1803760	1806400	então ele já está tudo saixí,
1806400	1808000	se botar aqui o GTIP,
1808000	1809600	se não dá até freio,
1809600	1811680	ele vai trazer todas as comuns,
1811680	1813360	então aqui é o DESTIM,
1813360	1814000	o GTIP,
1814000	1815680	tem um grande porf,
1815680	1818080	é exatamente o que a gente quer,
1818080	1819280	então, o meuesa,
1819280	1820800	tudo certo,
1821280	1822000	agora,
1822000	1823360	eles já estão em coluna,
1823360	1824000	na DESTIM,
1824000	1825360	a gente consegue fazer operações
1825360	1826480	de data com eles,
1827680	1828560	primeiro a coisa,
1828560	1829760	vamos pegar o dia da semana,
1829760	1830560	que a gente falou,
1830560	1830880	né,
1830880	1832160	a gente já tecionar essas colunas
1832160	1832800	de DESTIM,
1832800	1833760	pode ser útil depois,
1833760	1834720	para fazer algum analhista,
1834720	1835840	a unalhidade,
1835840	1837120	você já quer analisar
1837120	1837920	a segunda feira,
1837920	1839280	a tema da demanda maior,
1839280	1840720	ou algo do tipo,
1840720	1842400	então a gente consegue ver
1842400	1843200	isso, por exemplo,
1845520	1846560	beleza,
1846560	1847600	vamos fazer aqui,
1847680	1848720	a água,
1849920	1851280	de da semana,
1851280	1852500	então agora vamos ser
1852500	1853280	na de da semana,
1853280	1854400	o mês,
1854400	1856240	e com as duas colunas,
1856240	1857840	já estão no formato de STIM,
1857840	1858720	quando isso acontece,
1858720	1859920	a gente pode fazer
1860720	1862080	uma operação de subtração,
1862080	1863120	a gente vai pegar o Drop-Off,
1863120	1863840	menos o PK,
1863840	1866000	que ela entrega do passageiro,
1866480	1867280	menos a coleta,
1867280	1869280	a gente consegue ver a duração da viagem.
1870080	1870880	Olha só que legal,
1870880	1872160	depois a gente vai filtrar,
1873040	1874080	aqui o TAC,
1874080	1874480	seis,
1874480	1875760	vai ver as colunas,
1875760	1876480	e olha só,
1876480	1877600	PK, Drop-Off,
1877600	1878560	a gente tem um dia da semana,
1878560	1879760	que a gente criou o mês,
1879760	1881120	então já consegue criar analisas
1881120	1881600	naidade,
1881600	1882800	com base no dia da semana,
1882800	1883840	com base no mês,
1884080	1885920	e a gente tem a duração da viagem.
1885920	1886880	Então, que a gente consegue ver,
1886880	1888160	aos, podem ver zero dias,
1888160	1889920	porque está no mesmo dia,
1889920	1890960	mas,
1890960	1892160	e não tem 24 horas,
1892160	1892400	não é?
1892400	1893520	Tem aqui tem bateria 24 horas,
1893520	1894480	para dar um dia,
1894480	1895600	mas aqui a gente tem a duração,
1895600	1896320	seis minutos,
1896320	1897280	essa aqui foi mais longa,
1897280	1898320	25 minutos,
1898320	1900080	essa aqui apenas três minutos,
1900080	1900480	então aqui,
1900480	1901040	vão ter,
1901040	1901760	se chegar a maior,
1901760	1902960	ele vai pra cá,
1902960	1904800	então ele já dá ali a duração,
1904800	1905200	é,
1905200	1905840	em,
1905840	1906960	no tipo,
1906960	1909040	duração no formato de data,
1909040	1909520	e aqui,
1909520	1910320	quando a gente olha,
1911200	1912160	vamos olhar,
1912640	1913520	uso de type,
1913520	1914160	se de novo,
1920000	1920560	agora,
1920560	1921520	duração de viagem,
1921520	1922240	é no formato,
1922240	1923360	time delta,
1923600	1924960	esse formato aqui,
1924960	1925920	de zero de,
1925920	1926080	está,
1926080	1926720	está,
1926720	1927120	está,
1927120	1928560	ele chama time delta,
1928560	1930320	que vocês podem ver exatamente isso,
1930320	1932080	não é um Einstein,
1932080	1933200	ele não é uma estringa,
1933200	1934960	ele se encaixa no formato específico,
1934960	1936480	que é a variação de tempo,
1936480	1938240	esse formato também existe no pão,
1938240	1940320	que é o formato time delta,
1943680	1944720	por fim,
1944720	1946000	agora vamos dar um ano,
1946560	1947760	passado pelo Rechap,
1948560	1949600	a gente vai pegar aqui,
