start	end	text
360000	378460	Porque Dankuad meteor Doyes 3390DC por Friday
378460	381460	vamos ter as prime práticas também do ano.
383460	387460	Hoje a gente vai começar a ver se sobre a parte da explora torre dos dados.
387460	392460	E vamos passar um pouco também sobre entender o que a gente aplica para a vida estatística.
393460	397460	No pai, principalmente a parte de teulha de probabilidades,
397460	401460	que a gente enfim acaba tendo que usar no nosso dia de dia de várias formas.
401460	403460	Então é muito legal a gente ver aqui também.
403460	407460	Então a gente vai aproveitar essa atividade para a atividade de hoje para fazer isso.
407460	410460	A gente vai usar alguns datas que são bem conhecidos.
410460	415460	Vamos explorar muita parte de entender algumas méticas de estatística para entender
415460	417460	e quais são os dados que a gente está trabalhando.
417460	425460	Pega algumas formas mesmo de com poucas, vamos ver com poucos com umas a gente estar aí muito informação.
425460	432460	Então é muito mais não é tanto de preciso saber tanta coisa.
432460	436460	Se você resolver muito mais no sentido de intermode de programação, é bem tranquilo.
436460	440460	É muito mais interpetação do que a gente vai estar aí.
440460	443460	Então esse é um processo que a gente vai fazer hoje.
443460	446460	Vamos começar aqui no colabe.
446460	450460	Então a gente já fez outros projetinhos aqui no colabe.
450460	453460	Pra quem não conhece, o colabe não foi a mente da Google, né?
453460	455460	Que disponibiliza pra gente.
455460	461460	Tudo já tudo está lá do pai, então a gente precisa ver a tempo com toda a parte de configuração.
461460	467460	Então é isso pessoal, alguma dúvida, se alguém quiser tentar uma coisa também sobre
467460	470460	com o passei a pegar de hoje sobre o colabe.
470460	473460	Mais a ideia de hoje é isso.
473460	477460	Então vamos lá, vamos seguir em frente.
477460	480460	Beleza.
480460	483460	A gente tem aqui, vamos ligar a nossa...
483460	486460	A nossa seção aqui do colabe.
487460	491460	Hoje a gente vai trabalhar com um data set nativo do Cborn.
491460	496460	Então, para ficar mais claro que o que a gente está fazendo nesse primeiro passo aqui.
496460	500460	A gente vai portar alguns bibliotecos, a gente vai portar o pão dos que a gente já conhece.
500460	504460	O Cborn, ele é meio parecido com o mais plato libre.
504460	507460	Então, ambos têm a amoperada de consoção de gráficos,
507460	511460	eles são bibliotecos para consoção de gráficos, de visualizações dentro do pai.
511460	517460	A principal diferença é que o Cborn é mais voltado para estatística para a verdade estatística.
517460	522460	Então, ele já tem algumas ferramentas estatísticas meio que embutidas nos gráficos.
522460	525460	E aí alguns gráficos mais voltados para a estatística.
525460	529460	E o mais plato libre não, ele é mais generalista, assim, não falar, né.
529460	532460	E o mais plato libre você consegue criar gráficos de todo com o da tipo.
532460	535460	Mas ele não é pesaste, tem várias ferramentas para estatística.
535460	540460	Ele não é dedicado a acração de gráficos estatísticos como o Cborn.
540460	547460	E o Cborn também eu, pessoalmente, acho, apesar do Cborn ser construído em cima do mais plato libre.
547460	551460	Então, o pessoal construiu a biblioteca do Cborn, eles chegaram e falar, não.
551460	562460	Como pegar então o mais plato libre, vamos dar uma adaptada na ele e criar gráficos voltados para a estatística de forma mais fácil.
562460	565460	Então, em vez do cardo usuário, pegar mais plato libre.
565460	570460	E várias manipulações para chegar no gráfico, o Cborn de oferece esse gráfico pronto para eles, não é?
570460	571460	Não é isso aí, bem.
571460	578460	E ele deixe a tipo com configurações de gráfico para a minha opinião de Deus, o gráfico com mais, vamos dizer assim, bonitinhos, né, amigáveis.
578460	582460	Vamos também o Cypai Steads.
582460	590460	A gente vai ver com o Cainchuza, o Cypai Ambuloteca de manipulação de dados para voltados para, provavelmente,
590460	594460	a algebra, então ele traz algumas manipulações matemáticas para a gente.
594460	599460	Se você não vê, ele conecte aqui em porta o método Steads.
599460	603460	Se você não vê que a Métrica em Coilo é o método que é usado para a base com a estatística também.
603460	608460	Então ele traz algumas estatísticas que nem o nome fala em cima do conjunto de dados.
608460	615460	E a gente vai usar isso no vingando para pegar a estatística Z, quem a gente usa para calcular os áudilais de o conjunto de dados.
615460	618460	Então essa ideia lá para frente.
619460	626460	A pessoa eu vou abrir aqui também o chat aqui do lado, então se alguém quiser tentar um banco, e é algum momento,
626460	630460	ficaram um tás de também de usar o chat.
630460	636460	E seguindo aqui para fechar o num pai, que a gente já conhece, o num pai é ele aparecido com o Cypai.
636460	643460	O Cypai também é uma abstração do num pai, mas o num pai ele traz os matemáticas mais básicos.
643460	648460	Então essa é basicamente a principal diferença que do num pai é por Cypai.
648460	653460	Dentro do Cypai, que não falei, ele é voltado para estar títica.
653460	658460	Uma das ferrametes que ele traz é uma método muito legal, que tem dentro dele chamado Lúde,
658460	665460	Data Seix, para inclusive quem quer entender com o Cypai de funcionário, que quiser dar uma esforada.
665460	671460	Então aqui no colabo, volta aqui em Póximone, o apelido dele é o SNS.
671460	675460	Então esses apelidos aqui, nada mais são o capelido, está pessoal com a gente em Póximone.
675460	682460	E para evitar que a gente fique escrevendo, pando das pontas da taprengla do código.
682460	688460	Então é uma cor da gente reduzir a escrita e para o Cébolo não apelido, ainda ele é o SNS.
688460	692460	A gente vai ser o SNS, padrão, mas você pode botar um nome que você quiser.
692460	698460	Você pode ter uma sorte de SNS, você consegue, depois, ao longo do código que chamar de SNS.
698460	706460	Mas o padrão é para o Rúde para outras pessoas entender isso, o cor, todo isso, o padrão é o SNS.
706460	712460	Então, beleza, quem eu falei dentro dele com o método chamado Lúde, Data Seix,
712460	717460	dentro desse Lúde, da passage, ele traz realmente Data Seix prontos para a gente.
717460	725460	Então, isso é vita com que a gente tem que botar lá, fazer o imposto do SNSB, o arquivo textil,
725460	731460	o conectado de dados, enfim, o Cébolo já traz algumas bibliotecas prontas.
731460	734460	E, principalmente, para a gente explorar, porque as funcionárias deles,
734460	737460	tem algumas, alguns data sites bem legais lá dentro.
737460	742460	Tem um chamado Diamond, que é esse aqui, gente vai dar uma olhada e outro chamado Penis.
742460	744460	Então, vamos dar uma olhada e cada um deles.
744460	748460	Então, vamos botar para rodar aqui, nós comprando os enjá, já foi locado pelo Rúde.
748460	753460	E aqui, ao código, vamos enxercar regulas dos dois data frames.
755460	759460	Então, aqui, o primeiro data frame, vamos dar uma olhada em Diamond.
760460	763460	Ela data frames de diamonds, que não eu não me já fala, né?
763460	765460	Então, aqui a gente tem, na primeira coluna,
765460	772460	é Carte, que é o que o Lát, o dia amante, basicamente, o amigido de tamanho do diamond,
772460	775460	né? O nunca tinha nunca vendi a mente na vida, provavelmente.
775460	779460	Então, não sei exatamente, mas o cara de ser no lugar,
779460	781460	ele está relacionado a também o peso, né?
781460	786460	Eu não sei se ele exatamente a mente de massa, mas ele é o mec padrão do diamond,
786460	788460	então, o que Lát, o dia amante.
788460	793460	Então, ele tem o Corte, isso aqui é dentro da descrição,
793460	796460	os dados se vocês podem ver. Mas o mundo das características do diamond também o Corte,
796460	800460	como ele foi lá pedado. Então, aqui ele tem uma olhada,
800460	803460	o que Lát tem, uma variava no mérito, que a gente pode ver,
803460	806460	uma variava, eu contino, vamos usar o X3, X3, X3,
806460	809460	mas aqui a gente tem uma variava, o Cate agora que eu chamo do Cate,
809460	813460	e a gente também tinha uma classificação do, do, do, do,
813460	815460	com uma bem lá pedado foi este amante, né?
815460	818460	Então, eu tenho uma aqui, a dia, o que pra me enxamei a melhor,
818460	821460	para mim, o Béfico é muito boa, good, premium, good.
821460	824460	Se eu não me enxamei, ela começa, tem regular good, premium e a dia,
824460	827460	né? Então, tipo, o premium é o segundo melhor, o good é ser melhor,
827460	832460	mas enfim, aweitamente, depois, quando a gente finalize os dados.
832460	836460	Este aqui, cola, é a cor do diamond também,
836460	840460	dentro do, dentro do, do, do, do, do, do, do, do, do, o Ciboni,
840460	845460	quem quiser explorar, vocês podem procurar na documentação do, do, do, do, do, do,
845460	848460	do Ciboni, dentro do, do, do, se, os, os conseguem,
848460	851460	da documentação, os, os, os, os conseguem ver toda a descrição do,
851460	855460	do, que tá sendo feito do, do, do que é, é exatamente, né?
855460	858460	Então, vou continuar os dados para essas colunas.
858460	863460	Aqui a gente tem a claridade, então, é, esse é um ponto pão ley,
863460	867460	do Jáunanti né, porque a claridade não é coisa difícil de mincedurar, né?
867460	870460	Porque, o que é muito claro para mim pode não ser tão claro para você,
870460	874460	porque dependendo do, aqui, o que, o, tá, o vem na gente,
874460	878460	fala disso, né? Tipo, agora quando eu, eu saio aqui e vou pro Sol,
878460	881460	meu olho fica mais sensível aluice, eu olho para alguma coisa,
881460	883460	ela pode ser mais claro para mim, de que para você.
883460	891220	Então, esse é uns problemas de algumas características, de alguns, de algumas variáveis,
891220	892920	com não a gente trabalha com dados.
892920	894760	É difícil de mencionar.
894760	901440	Pra claridade, o que o pessoal fez, então tem equipamentos que fazem textes de laser
901440	904740	e a partir do laser, eles conseguem saber reflexão de amante.
904740	907840	Então, é algo preto no branco.
907840	915520	Então, eles sabem exatamente o que o com-retivo laser é aquele jamão, então, ele
915520	917420	classifica dentro de diferentes classes.
917420	923320	Então, ele tem a classência em um 2, esse um, bs1, vs2, então, são diferentes
923320	927480	classificações do partir da refração do jamão.
927480	930480	Detem que é profundidade.
930480	936080	Então, aí se enfaindo do jamão, também, da cara que ele acha que ela forma dele,
936080	944120	tem bom aqui, não lembra exatamente o que é price, que é o preço que ele foi vendido em dólares.
944120	947060	E aqui, realmente, ele está meio dele.
947060	948400	X e y.
948400	952400	Então, é x e x são os eix, né?
952400	959560	X, comprimento, altura, o z aqui, eu não sei a diferença do def,
959560	961840	o z deveria ser profundidade, né?
961840	965480	Então, é uma boa dúvida também, vamos tentar entender que ela é inspirada.
967080	972360	Olhando agora, o penguins, o outro nosso novo outro da T-7, então, aproveitando
972360	977140	de um fase análise nesse 2, 7, 1, porque tem muita coisa legal para a gente ver nesse 2,
977140	978140	né?
978140	983920	De são com da T-7 parecidos, temos os 2, tem várias, captegóricas e várias,
983920	988040	contínios, para a gente vai conseguir explorar bem na cenálise, mas ao mesmo tempo
988040	990920	são das essas diferentes, porque eles tratam de coisas bem diferentes, né?
990920	996880	Então, é meio prazer, que a gente consegue fazer essa análise e seguir esse processo
996880	999880	para qualquer coisa que a gente vai analisar.
999880	1002880	Desde que os dados têm de haber organizado, né?
1002880	1007680	O total que ele passa, que a gente passou nas últimas principes de pre-processal dados,
1007680	1011160	de empresas dos dados, os pãe-timentos, os valores novos, aqui a gente vê,
1011160	1014200	tem várias valores novos, já, por exemplo.
1014200	1019440	Então, já olhando o penguins, o penguins, a gente tem o insta que foram observados
1019440	1026840	em determinado regional região, então que a gente tem asírias da região, tem espécie do penguin,
1026840	1032880	viu, se eu não me engano, é o bico, então a gente tem que o bico é largura a profundidade
1032880	1036080	do bico e largura da barbatana.
1036080	1040440	A massa do penguin, então, espesar nos penguins e os sexos.
1040440	1043880	Então, a gente tiver aqui, aqui, as comunes com valores novos,
1043880	1048000	da parte, realmente, são observações erradas e realmente não agregulinada,
1048000	1051000	porque elas são um lulos em todos os comunes, então que de carga da pra ver quem,
1051000	1053840	de prova, vai remover.
1053840	1059000	Então, seguindo aqui, vamos, a gente já olhou que os dois datacantes
1059000	1063840	eles são um misto de variáveis continuas e catagorcos.
1063840	1070520	Então, vamos tentar quebrar do dentro delas exatamente o que a gente falou,
1070720	1073800	que é cada um, cada um os datacantes.
1073800	1075320	Aqui, as gente tem as áreas costinos,
1075320	1079480	aqui, os que a gente falou, que podem assumir números infinitos dentro de muita revolva,
1079480	1085400	então, sempre que a gente falar de geralmente, de frações,
1085400	1088960	de números noenteiros, a gente está falando de várias costinos,
1088960	1093080	porque são coisas que podem assumir uma ONF, sempre lembrem,
1093080	1095760	ninguém tem um metro e oitenta, o mais de setenta de altura.
1095840	1100160	Sempre você vai ter a 1,5,8,4,7,3,
1100160	1102320	sempre vai ter um número seguindo,
1102320	1103520	o que a gente trabalha no mundo real,
1103520	1106560	são arremundamente pra facilitar a nossa vida,
1106560	1112640	mas são várias costinos, que tem valores infinitos dentro de muita revolva.
1112640	1116440	Então, lembrem disso também, então, peso também, ninguém tem 60 kilos,
1116440	1122640	a pessoa tem 60,3,4,8 infinitos, casos no mix.
1122640	1124040	Vare a ver de escretas, não.
1124040	1127920	As várias escretas são valores inteiros e contáveis,
1127920	1131000	então, a pessoa tem uma casa,
1131000	1133720	ela tem duas casos, ela tem três casos,
1133720	1134960	só tem um filho,
1134960	1137640	ela tem nenhum filho, ela tem dois filhos,
1137640	1140640	então, são variáveis coisas que a gente pode contar,
1140640	1144320	então, geralmente, são contagens valores inteiros e contáveis.
1144320	1147880	E as varevas categoricas que a gente são testas,
1147880	1151760	na maioria das vezes, mas aqui o que a gente viu que são com as cações.
1151760	1155800	Então, com a ilha, com a espécie, com a qualidade do córgico,
1155800	1159360	a cor, estão são variáveis que quebram em categoria.
1159360	1164400	E, por exemplo, que a categoria é o clas de cações do conjunto de dados.
1164400	1167320	Então, não dá muitos, a gente tem variáveis continos,
1167320	1168960	a gente tem o que o arte não carate,
1168960	1173720	DevTablePrice, e o HTC e o psilongizer.
1173720	1175600	Como variáveis categoricas aqui,
1175600	1180920	a gente viu, a gente tem o corte, a cor e a claridade.
1180920	1184520	Por último, pingüins, a gente tem como variáveis continas,
1184520	1186280	tudo que está como número aqui, né?
1186280	1188480	Então, a largura do bico, a profundidade do bico,
1188480	1192560	a largura da barbatana e a massa do pingüinho, um grávoc.
1192560	1198280	E, variáveis categoricas da ilha, a espécie e o sexo.
1199480	1202360	Então, agora vamos começar.
1202360	1204760	Um primeiro passo que eu sempre recomendo,
1204760	1207960	quando eu vou fazer uma pessoa de algo que tem muito essa dúvida, né?
1207960	1209920	Beleza, Bruno, peguei agora, meu quantidade de dados,
1209920	1211800	não sei por onde começar.
1211800	1214920	Então, primeiro a coisa que eu sempre falo é o describe.
1214920	1217680	O describe se consegue estar em muita informação
1217680	1219960	um apenas um métodozinho e é muito fácil.
1219960	1221640	Então, pega o que o meu data sete,
1221640	1224400	boto ponto de describe, não tenham parâmetro.
1224400	1227680	Eu posso passar alguns parâmetros de a sedeção, algumas comunas,
1227680	1229720	mas no geral, não recomendo,
1229720	1232480	só o boto describe se não parâmetro em mando ver.
1232480	1234040	E ele traz isso.
1234040	1236600	Então, é um monte de informação, né?
1236600	1240680	Montero está entendendo que o describe é falo para a gente.
1240680	1244440	Primeiro, ele traz somente as variáveis continuas, né?
1244440	1247040	Então, ele traz discretas, mas que a gente tem uma discreta,
1247040	1250720	no caso, mas ele traz aqui as variáveis num merica,
1250720	1251840	basicamente, né?
1251840	1253480	Que lá, a atia e profundidade,
1253480	1256120	table pra assistir e precisam dizer.
1256120	1260240	Primeira coisa, a primeira coluna é a contagem,
1260240	1264560	mas contagem no sentido de quantos linhas são valores não lulos.
1264560	1267200	Então, o que que a gente já suma é que olhando?
1267200	1269680	5, 3, 9, 4, 0 para todas.
1269680	1272880	Então, por experiência que eu já sumo que nenhuma coluna,
1272880	1275160	tem valor nulo, vestas aqui.
1275160	1276880	Porque geralmente, contem valor nulo,
1276880	1279280	a gente vê, por exemplo, acha se o X e o X são exatives,
1279280	1282520	se valores nulos, ele não meia o TAT53, 9, 6, 4.
1282520	1286960	Exintar a 52, 520 e o resto e seus valores nulos,
1286960	1287160	né?
1287160	1288240	Então, eles em um T,
1288240	1290080	crescento estuar do padrão, né?
1290080	1292400	Então, como a maioria tá a 6, 3, 9, 6, 4,
1292400	1295080	então, o que eu já infero, que é bem provável,
1295080	1297920	que muda essa estência em 53, 9, 6, 4, e linhas,
1297920	1301120	e nem uma muda as coluna, os três valores faltam.
1301120	1302120	Beleza?
1302120	1303840	Deu prender.
1303840	1306360	É, agora, da média, né?
1306360	1308440	Então, a média, o que é a média faz, é o Tango?
1308440	1311520	A média, que a gente conhece, é a média na área de México,
1311520	1313480	do daquela coluna no mercado.
1313480	1318000	Então, o que eu já vi que a média do que lá é 0.8.
1318000	1322320	A média do Depth é 62, mais da T-Bo,
1322320	1325200	é 57, o preço médio,
1325200	1328680	tá ali 3,912,
1329880	1330760	o X, né?
1330760	1332760	O comprimento é 573,
1332760	1335120	o auto-utamém, 533,
1335120	1337400	e a profundidade 3,533.
1339000	1340120	O desemio padrão,
1340120	1342920	a gente falou bastante de esse desemio padrão ao ano passada, né?
1342920	1345720	O desemio padrão é a medida que,
1345720	1346600	de isso pra gente,
1346600	1349240	quanto que os conjuntos,
1349240	1350960	as amostras do conjunto de dados,
1350960	1352520	fógeno da média.
1352520	1354480	Então, lembre-se sempre, né?
1354480	1356840	Vamos supor que a média é 50,
1356840	1359680	e mais no meu grupo, todo mundo tem 50,
1359680	1361560	então, se eu tenho 10 pessoas de 50 anos,
1361560	1363800	a média é 50 anos, concordo.
1363800	1365520	E desemio padrão vai ser 0,
1365520	1368080	porque ninguém fógeno da média.
1368160	1372640	Agora, se eu tenho 10 pessoas de 20 anos
1372640	1374640	e 10 pessoas de 80 anos,
1374640	1375680	de 10 pessoas, né?
1375680	1377080	Sim pessoas tem 20 anos,
1377080	1379920	e sim pessoas tem 80 anos.
1379920	1381160	Se esconcordo aqui a minha média,
1381160	1383520	também vai ser 50.
1383520	1385520	Vai ser 50, se você somar,
1385520	1388640	é 5 vezes 20 dá 100,
1388640	1390920	com 5 vezes 80, 400,
1390920	1394000	mais 100, 500 de vida de 10, 50.
1394000	1396080	Sua média vai ser 50 anos.
1396080	1397040	Só que, se eu desgrir o padrão,
1397040	1398480	vai ser muito mais alto.
1398480	1400360	Porque ninguém na verdade está na sua média,
1400360	1402000	se vai ter 5 pessoas com 20,
1402000	1403400	que então se já tem 10, 30 anos,
1403400	1405400	para a média, e 5 pessoas com 80.
1405400	1407720	Então, se já tem outra diferença de 30 anos,
1407720	1408640	para a média.
1408640	1411120	Se eu desgrir o padrão na média, vai ser 30 anos.
1411120	1415000	Então, é pequena metáfora,
1415000	1417000	sim, é uma aplicação que dá para a gente,
1417000	1418480	as umcealdes e padrão.
1418480	1421480	Não desgrir o padrão aqui do que LAT,
1421480	1422960	é 0.47.
1422960	1424680	Então, a média que está em 0.1,
1424680	1425960	não dê o século que ele varia,
1425960	1428600	0.46, meu desgrir o padrão.
1428600	1431120	O DEF, então, eu vejo aqui, por exemplo,
1431120	1433680	o DEF tem uma média de 62,
1433680	1435960	e o desgrir o padrão de 1.43.
1435960	1438920	Aqui, eu tenho uma média de 0.81,
1438920	1441000	o desgrir o padrão de 0.5, praticamente.
1441000	1443480	Eu vejo que na proporção,
1443480	1445840	o desgrir o padrão aqui está muito maior
1445840	1447720	na média do que essas aqui,
1447720	1448840	isso é concordo.
1448840	1450400	0.5 para 0.8,
1450400	1453640	é muito maior do que 1.4 para 62.
1453960	1455680	Então, a proporção de isso aqui,
1455680	1457120	eu vejo que no que lá,
1457120	1457760	acho provavelmente,
1457760	1459600	tem uma variação muito maior
1459600	1462160	dentro das amostras daquela coluna.
1464360	1465600	O mesmo vale pro tempo,
1465600	1467920	para a gente me ensaiiu o comportamento aqui do DEF,
1467920	1469240	o preço também,
1469240	1470920	então, os um padrão é um itualto.
1470920	1472840	Então, o que eu já vou inferir aqui,
