start	end	text
229800	231800	Coeria e a mesa.
231800	232800	Valeu.
232800	233800	Eu não lembro de uma utilizadora.
233800	235800	Também tinha que encargar a polha.
235800	237800	Não é bem de responder.
240800	242800	Não, eu vou.
242800	244800	Eu vou te colocar aqui no final do tudo certo.
244800	245800	É.
245800	246800	Será que é o final?
246800	248800	Essa pergunta de ó.
248800	250800	Não, eu tô mal aqui da...
250800	253800	Como é que ser o final dos trastores que curta o dinheiro agora?
253800	254800	Ah, bem.
254800	256800	Ah, bem.
256800	259800	Uma discussa que eu não sei que já.
259800	260800	Bem.
262800	263800	E...
263800	264800	E...
264800	265800	E...
265800	266800	E...
266800	268800	Vamos duas formas aqui hoje.
268800	269800	E...
269800	270800	E...
270800	271800	E...
271800	273800	E...
273800	274800	E...
274800	275800	E...
275800	276800	E...
276800	277800	E...
277800	278800	E...
278800	279800	E...
279800	280800	E...
294800	295800	Já vamos.
295800	297800	Ta gente, mais um mil-tinho.
297800	300800	E agora está entrando com força, ponta um mente.
300800	303800	Agora, então, você lera aí, gente.
309800	316720	Tá bom, é umurstimento.
316720	321560	Tô bom, 좋아요,也 o futuro vem do Kong approximante vou olan 30 aimage.
321560	322760	E no сожалению pode傷re Что eu nunca sou.
322760	323960	Tanto, vamos já.
323960	324920	Tomasné.
324920	325920	Le stosou.
325920	326880	Lá,4.
326880	328560	Vamos começar, vamos começar nas homgodas,
328560	329360	Jaana ou garne dormida.
331360	331480	Ou vamos começar, vamos começar a Junior na
331480	332920	ourbonha.
332920	334480	Na sua jornada, no Burii Camping, para ficar gravado
334480	337080	e pessoasorbindo aos poucos.
337080	339680	Eu já falei com algum de vocês,
339680	342160	essa semana,
342160	344480	atrás, explicando o Discord,
344480	347160	explicando algumas coisas,
347160	348480	algum de até,
348480	351480	tivemos um ano 1,
351480	352480	para as eras,
352480	353360	sua erica alinária,
353360	355200	e sua gerente de sucesso de vocês,
355200	358720	aqui, na jornada tanto da turma de analistas,
358720	359920	quanto de cientistas,
359920	361680	a gente está aqui com duas turmas que
361680	362720	vão começar hoje,
362720	365320	porque você tem uma parte do conteúdo junto até,
365320	366360	uma determinada frente.
366360	368400	Eu já falei mais pra frente,
368400	371040	então tem bastante gente aqui hoje
371040	372240	para começar.
372240	373200	Tá bom?
373200	375360	Sejam bem vindos,
375360	377680	a esta jornada,
377680	380080	a sua surura profissões,
380080	382120	e esse é um borde de hoje,
382120	383960	ele é para explicar,
383960	385640	mas, com um funciono buriquem,
385640	387600	na parte mais administrativa,
387600	389200	técnica, quem sou eu,
389200	390360	que eu sou a pessoa que vocês mais
390360	391760	não conversar,
391760	393920	até o final da jornada de vocês,
393920	394920	tá bom?
394920	396720	É, como funciona algumas coisas,
396720	397600	algumas práticas,
397600	399040	algumas regras da comunidade,
399040	400720	da plataforma,
400720	402160	e vai ter um momento
402160	403440	uma profente de perguntas,
403440	404920	enquanto isso eu vou
404920	405920	vou desenvolver
405920	406480	no hora,
406480	407400	certo, eu avo para vocês,
407400	408680	e vocês perguntem
408680	409800	tudo, tá bom?
409800	410680	Tudo, tudo, tudo, tudo.
410680	413840	E toda essa qual vai ficar gravada?
413840	414800	Beleza?
414800	416800	E aí eu deixo num guia,
416800	417560	definir o inado que eu vou
417560	418440	postar para vocês,
418440	420640	tudo no discord,
420640	421600	discord,
421600	422800	não é, eu falei com alguns aqui.
422800	423560	É, vou postar tudo no
423560	424600	no Discord,
424600	426520	e aí a gente fica sempre na mesma parte.
426520	427520	Tá bom?
427520	428280	Então vamos começar
428280	429400	introduzendo aqui,
429400	430840	gente, eu peço por favor
430840	431840	que se puderem,
431840	432840	claro, abre um as câmeras
432840	433640	que vocês vão ficar falando
433640	435040	sozinha,
435040	436840	como eu fico no Discord,
436840	438000	não vocês não me dá um joinha
438000	438960	em um like,
438960	441440	quando eu faço alguma coisa lá,
441440	442120	por favor,
442120	443120	pra eu não ficar falando aqui,
443120	444080	eu quero ver essas
444080	446120	vocês,
446120	446840	legal.
446840	447840	As perguntas e respostas,
447840	448960	eu vou deixar a profile
448960	449400	tá bom,
449400	450240	porque tem perguntas que
450240	450720	não vou ser só
450720	451200	para mim,
451200	452120	que vai volver o tudo,
452120	453960	que vai envolver a loisa,
453960	455680	e talvez outras pessoas,
455680	456440	então a gente já abriu
456440	457280	um momento para isso,
457280	458360	mas este tinha notado,
458360	458720	tá bom,
458720	459880	o reunião vai ficar gravada,
459880	461680	eu vou postar isso.
461680	463520	Ah, hoje é o amanhã,
463520	464960	lá no canal,
464960	466520	e é aproveita em conta em senão.
466520	467520	Tá bom?
468720	470120	Vamos boralar.
471720	472680	Tá nossa, gente,
472680	473680	aqui, a gente vai começar
473680	474600	a conhecer em do IP,
474600	475920	que vai acompanhar
475920	477600	toda essa jornada,
477600	478400	depois a gente vai
478400	479640	falar um pouquinho sobre o processo
479640	480640	educacional,
480640	482080	o método de apelho em desage
482080	483640	em aqui do Burikemp,
483640	485200	o curso de preparação de carreira
485200	486320	com a loisa vai explicar
486320	487320	uma parte bem legal,
487320	488560	vocês vão gostar bastante,
488560	489160	e é de que eu disse
489160	489840	sucesso para as suas
489840	490960	próximas passos aqui dentro,
490960	491360	tá bom?
491360	492960	A partir de hoje,
494240	495040	vamos lá.
495040	497200	Conhecendo a gente,
497200	499000	essa é o ano manual,
499000	500640	nosso gerente de experiência
500640	501640	de aluno,
501640	503200	ele
503200	504400	tá lá no México,
504400	505360	responsabilo pelo Brasil
505360	506280	por latã,
506280	507880	ele não tá aqui nessa reunião hoje,
507880	508520	mas,
508520	509280	tipo, se vocês precisarem
509280	509920	algum momento
509920	510760	entrando com o data,
510760	512280	a gente com a trilita esse processo,
512280	514120	é essa sou eu,
514120	515280	Erica,
515280	516080	estou aqui para ajudar
516080	516880	a losatelfinal,
516880	518080	direi a suas dúvidas
518080	519480	em todos os lugares,
519480	520320	mas um discord,
520320	521480	vamos focar no discord,
521480	521920	tá bom?
521920	522680	Você pode falar com a gente
522680	523200	vai proatizar,
523200	524600	até porque o negócio não tá bom.
524600	525880	Então lá no discord,
525880	526480	por Imei,
526480	526920	a gente vai escumor
526920	528320	em que a bata de até o final,
528320	529120	e a Olga,
529120	530280	que é a líder senhora
530280	531960	tida da minha área,
531960	533800	também tá acompanhando a gente
533800	534480	e tá aqui
534480	535320	afuíando e com a coisa
535320	535960	que eu não soube aqui,
535960	536960	vai responder ela.
536960	537360	Tá bom?
537360	537840	Coió,
537840	538560	olha tudo bem.
540240	541040	Tá aí, gente,
541040	541840	tudo bem.
541840	542440	Então aqui,
542440	543480	boa noite,
543480	545160	eu quero desejar
545160	547400	muitas pessoas para vocês,
547400	548880	seja muito devindos,
548880	549920	obrigado por esse colher
549920	551360	a tipoteio.
551360	553480	Nós os jornadas com vocês
553480	554520	começam hoje,
554520	556360	vai durar alguns meses
556360	558200	e no mais refácil,
558200	558760	por aí,
558760	560240	vocês não estão sovindo,
560240	561640	tá contigo a gente
561640	562960	e a probleme de um sistema
562960	564040	por quatro e por tempo.
565040	566200	Só ir brigada a Olga,
566200	567200	não tão sozinho mesmo,
567200	568760	porque tem uma clara aqui
568760	569720	para ajudar vocês
569720	571640	em todas as áreas
571640	573400	dentro da jornada
573400	575400	do Bulliquep, tá bom?
575400	577400	Aqui, a gente vai conhecer
577400	578360	o Bruno,
578360	579160	que vai ser um tutor
579160	580960	de vocês, Bruno.
580960	581800	Você é presente,
581800	582760	por favor.
582760	583640	E aí, pessoal,
583640	584200	tudo bom?
584200	584800	Muito prazer,
584800	585640	isso é o Bruno.
585640	586200	A gente vai estar
586200	588200	nesse caminhado de juntos.
588200	589160	A partir da semana
589160	589440	que vem,
589440	590200	a gente vai entrar
590200	591000	mais detalhes,
591000	591640	não é apresentar
591640	592040	melhor,
592040	594040	a forma um pouco da minha trajetória.
594040	594600	Mas,
594600	594800	sabe,
594800	595360	eu que dei agora
595360	596040	tudo porívio,
596040	596400	eu que quiser
596400	597400	medicioná-los de
597400	598800	escógio para a gente começar
598800	599720	a trocaideia,
599720	600200	ele também
600200	601800	a Erica vai passar aqui.
601800	603080	É o link
603080	604040	para vocês marcariam
604040	604960	um comiga,
604960	605680	muito interessante
605680	606120	também para isso
606120	606600	conhecer
606600	607520	ele mais
607520	608640	individualmente.
608640	609320	Mas,
609320	609680	é isso,
609680	610160	o Bruno,
610160	611000	estou aqui disponível
611000	611800	quem quiser procurar
611800	612440	a lavar um escógio,
612440	613080	vamos começar
613080	614160	a um trocaideia.
614160	615000	E bom,
615000	615640	muito tempo,
615640	616280	todos vai ser um
616280	617640	experiência fantástica.
617640	619240	Eu sei que vocês vão gostar.
620200	621240	Obrigada, Bruno.
621240	622800	Uma teus vás que não cair,
623800	625000	uma teus nempedro.
625800	626240	Tudo bem?
626240	627000	Uma teus ipedro
627000	628440	vai ser um estrutur de vocês.
628440	629000	Vocês vão conhecer
629000	629600	os também
629600	630440	os colarnings
630440	632040	que eu já vou explicar
632040	632680	mais da frente
632680	633480	o que que é.
634480	634960	E Luisa,
634960	635480	você está aí?
636200	636840	Quer dar um oi?
636840	637880	Quer falar na sua parte?
638760	639320	E já está.
639320	640040	Eu estou aqui.
640040	640600	Estou aqui.
641880	642560	Então, um bom dia boa
642560	643160	tá de boa noite.
643160	643960	Para todos,
643960	644760	que nos assistem a hoje
644760	645320	e cinco do
645960	646920	o Sol uns Corpiam.
647720	648400	Os sessões da
648400	648760	Tats,
649480	650120	minha turin.
651800	652640	Eu tenho essa cara de doida.
652640	653440	Eu sou doida,
653440	653800	mas também,
653800	654200	isso é engenheiro,
654200	654840	agora eu não me também
654840	655400	sougerenci os
655400	656000	as carreiras
656000	656320	que doutem
656320	657320	porque
657320	658320	então
658320	660320	você quer contar vocês
660320	661320	mas eu aprendi a gastar
661320	661880	de galera de dar
661880	662600	na posição.
662600	662920	Então,
662920	664680	a gente tá só aprendi a gostar de vocês, gente.
664960	665880	Se isso um chato
665880	667000	e vai real a minha lá,
667000	667560	nossa
667560	667880	Luisa,
667880	668920	tá chamando que a galera de dados
668920	669440	de chata.
669440	670720	Tô porque a habilidade
670720	671680	um para ser bom
671680	672200	em dados.
672200	672720	Tá bom?
673040	673720	Mas para frente,
673720	674960	vocês vão entender um pouco mais
674960	676000	e eu vou falar
676640	677440	resumidamente
677440	678400	produtos e serviços
678400	679400	da área de carreira.
679600	680200	Então,
680600	681400	eu tenho uma sobregada.
681400	682160	Vocêjam bem-vindos
682160	682560	bem-vindos
682560	683200	sempre.
684200	684880	Vale, Luisa,
684880	685880	tera que a pouco.
687280	687720	Bom,
687720	688280	bora lá.
689680	690520	Gente,
690520	691680	vamos começar
691680	692880	a gente tem toda esse aqui
692880	694840	e aqui que vocês não conhecendo
694840	695880	ao longo dessa
695880	696760	de cerronia
696760	698040	ou em das próximas ques dias.
698040	698880	Principalmente,
698880	699640	mas a gente tem
699640	700240	uma equipe
700240	701400	de apoio técnico
701400	702760	para todos os tipos de problemas
702760	703560	que vocês tiverem
703560	705360	e com a plataforma, tá bom?
706400	707160	A gente tem o cheque
707160	708160	ao vivo na plataforma
708160	709200	que fica das novas
709200	709480	novas
709480	710480	todos os dias.
710840	711440	Seu indicei,
711440	712600	tá vamos colocar ali,
712600	714080	não se a gente suporte.
714080	714920	Vocês podem mandar um
714920	716600	e meio, sempre que manda um e meio.
716840	718120	E via um link
718120	718880	e print.
718880	719440	Tá bom?
719440	720520	Dentro da plataforma
720520	721800	de estudos ali no canto
721800	722440	abaixo,
722440	723000	esquerdo,
723000	723760	onde tem
724000	724600	essa foto
724600	725800	e tem cheque de suporte.
725800	726560	Vocês podem chamar
726560	727600	os ali também
728080	729240	para uma assistência.
729400	730480	Eu sei que geralmente,
730480	730920	vocês vão vim
730920	732040	prevenir em niente.
732680	734400	Mas eu deixo o caminho aqui
734560	735880	para parte técnica
735880	736760	porque,
737080	738200	como dados,
738200	739040	eu imagino que vocês são
739040	739760	bem curiosos
739760	740920	e vão funcionos detalhes
740920	742360	e já está em um bom detalhe
742360	743040	e vocês podem
743040	743960	acionar o cheque
743960	744800	de suporte
744800	745640	para algumas questões de
745640	746920	plataforma diretamente.
746920	747840	Mas também pode
747840	748400	vim para mim,
748400	749840	não precisa ficar buscando
749840	750320	porque é,
750320	751360	é o que eu,
751360	751720	agora eu tenho que
751720	752360	buscar.
752360	753120	Pode vim falar comigo
753120	753440	que eu também vou
753440	754600	diretor na você e sempre.
754600	755200	Tá bom?
755200	756240	E eu que estou aí
756240	756560	ali,
756560	756720	ali,
756720	756760	ali,
756760	756920	ali,
756920	756960	ali,
756960	757080	ali,
757080	757120	ali,
757120	757360	ali,
757360	757720	ali,
757720	757840	ali,
757840	757880	ali,
757880	757920	ali,
757920	757960	ali,
757960	758080	ali,
758080	758240	ali,
758240	758720	ali,
758720	758880	ali,
758880	758920	ali,
758920	759120	ali,
759120	759720	ali,
759720	759920	ali,
759920	760080	ali,
760080	760240	ali,
760240	760720	ali,
760720	760880	ali,
760880	761360	ali,
761360	761400	ali,
761400	761920	ali,
761920	762080	ali,
762080	762120	ali,
762120	762560	ali,
762560	762720	ali,
762720	764760	nas Crash sobre qualquer tipo de questão.
764760	765240	Tá bom?
765240	766600	Vocês meusurários,
766600	767520	um meu Fridays também,
767520	768800	vocês podem que se sentiam.
768800	769760	Ele não tá te sendir a qualquer questão
769760	770820	e chamando privada ali
770820	772180	para falar,
772180	773260	tá bom?
773260	774160	E assim,
774160	775560	seguimos.
775560	776920	Vamos falar sobre preciso
776920	778400	é do castional?
778400	779560	A gente está com
779560	781220	duas formas aqui hoje,
781340	782100	sobre o sinoorte
782100	782780	estadiados
782780	783800	e suporos a analizada
783800	784440	de dados.
784440	786540	Vocês não ficaram
787040	787920	nos níteles sixth'
787920	788820	clockwise,
788820	789840	e depois vocês vão
789840	790940	ser parar.
790940	792000	O curso tem um
792000	796260	diferente para cada um, para o fluxo de aprendizagem do analista, é de 7 meses,
796260	801760	o distância são 9 meses, o tempo é corto e a quantidade de material
801760	805740	é grande, tem que estudar, viu gente, tem bastante material por isso,
805740	809280	frente para estudar, para o jeito para entregar, é um coltanbolique
809280	812180	extremamente completo para você sair empreparado os mesmos
812180	815380	promercado, vocês vão ver isso com o passar do tempo e então tem que ser
815380	819480	organizado e entender como funciona aqui esse fluxo.
819480	825320	Mas, resmedamente, são módulos separados divididos por esses
825320	827360	printos e cadestrintes têm suas luções.
827360	830880	É, tá bom, a frente a maioria delas, vai ter duas semanas,
830880	837240	raramente vai ter uma semana ou três semanas, mas a grande 98% são de 15 dias,
837240	841200	tá? Então vocês olhem aqui, frente um paitombásico,
841200	844920	frente dois, continuação de paitombásico e vai seguindo.
844920	848720	Toda isso agenda da frente, você terão, eu vou colocar já tal lá,
848720	852360	vocês ainda não sabem chegar, mas eu vou colocar o link para vocês no Discord,
852360	855320	de como funciona cada fluxo e depois vocês podem entrar na gravastão,
855320	859480	vocês quiserem tirar um printe desse desfalinho na tela, tá bom?
859480	863240	Vou deixar aqui um pouquinho para cada um, porque ela fez o me bem todo esse processo de
863240	868160	vocês durante a jornada aqui, dentro com a gente, tá?
868160	872640	Como funciona a cara e frente? Que a gente sugere também que como funciona
872640	877120	para vocês? É bastante conteúdo, e ela duria aqui uns dias.
877120	882280	Então hoje já estamos disponibilizando aí que a gente no número 1 e ela vai ter de 11,
882280	885520	mas ou menos o dia 14, depois eu vejo na agenda, que agora não vou abrir,
885520	888520	não vou sair daqui, vai ter trabalhado até que no lógico.
888520	891680	Enfim, ela vai ter 15 dias, a gente sugere que a primeira semana,
891680	895800	vocês estudem com o teu do Teórico, assistiu vídeo,
895800	900400	a partir de um colar em internet, nas plataformas, chirem as dúvidas, estudem,
900400	905560	todo o conteúdo teórico, e na segunda semana vocês passam a parte prática,
905720	909640	ou seja, o projeto. Tá? Então se pensar no me estrente,
909640	913640	uma primeira semana teórica, segunda semana prática, já vai bem.
913640	917440	Já vai, fui melhor os estudos. Está bom?
918640	920720	Ai, exatamente o que eu acabei de falar.
920720	923520	Porque no final da segunda, no final da segunda,
923520	926720	se prende vocês precisam entregar os seus projetos, o suprojeto tem prazo,
926720	930080	o prazo entregue, pra ser revisado, pra ser cogido, pra ser entregue de volta,
930080	934080	pra vocês, ele pode não ser termina, não pode ser completamente corrigido,
934080	937920	ele pode, ele pode não ser sempre o centro corretto, ele tem pra fazer.
937920	941720	Então assim, é muito importante, a gestão de tempo de cada um,
941720	945720	pra vocês acompanharem o fluxo do curso e não ficarem pra trás.
945720	946520	Tá bom?
947160	952920	Ai, uma coisa, eu for termineu projeito, a gente entreguei, eu posso seguir pra segunda-sprends,
952920	955320	você pode seguir pra segunda-sprends quando você termine,
955320	958120	mesmo que ele não tenha sido devolvido pra você corrigido,
958120	961880	você já pode seguir, mas você não vai poder entregar um segundo projeito,
961880	963840	mas o primeiro não tivesse em percento.
963840	966520	Então, por nós que você possa avançar nos estudos,
966520	971320	não vai entregar projeito, isso vai atrapalhava, virava uma bola de neve,
971320	973200	então pode ser até legal se adiantar,
973200	976120	desde que também seja feito com organização, gestão,
976120	980560	espérico com de atuvir, corrigi-lhe, a participa do...
980560	982880	Entende melhor a corrigição, se for necessário,
982880	985640	pra vocês já entregar ao segundo e não se enbanandar.
985640	988240	Porque às vezes essa bola de neve que pode acontecer
988240	992200	com o siede antad mais, você atrasar, dá uma desanimada.
992200	995160	Vai pedir ritmo, desanimei,
995160	999480	e parece que não calde que nem é, é só uma questão de um pouquinho de organização,
999480	1003240	e para estar atenção, né, se entrega, tá bom?
1003240	1007400	Então, esse é o fluxo da entrega do projeto da no final da estrange.
1007400	1009600	Se você não mudar pro revisor de código,
1009600	1011480	você tem 48 horas pra responder,
1011480	1014760	eles se visam, faz uma vídeo bem, que o projeto é aprovado,
1014760	1016400	ele corrigido,
1016640	1020040	e chorar um negócio que ele amatela, que também é trafalhando.
1020040	1023840	E, vamos para a próxima, frente sucesso, tá?
1023840	1026560	A nossa, muita coisa.
1026560	1028480	Toda a segunda feira lá no Discord,
1028480	1031000	eu vou colocar a agenda da semana pra vocês, porque,
1031000	1032960	tem despreinte novo, não.
1032960	1035200	Vou colocar a agenda do fluxo do tortur,
1035200	1036800	a agenda do colarning.
1036800	1038840	Vou colocar os links pra vocês,
1038840	1041120	eu vou lembrar vocês o que tá acontecendo.
1041120	1042240	Então, um Discord,
1042240	1044640	ele é um grande lembrete ali também,
1044640	1046760	e do que vai estar acontecendo,
1046760	1048040	vocês podem contar muito comigo,
1048040	1049600	que você é sabase pra vocês,
1049600	1051200	eu não vou deixar ninguém se esquecer de nada,
1051200	1053040	desde que vocês ainda não discordem.
1053040	1054800	Tá bom, já falei, o WhatsApp,
1054800	1056160	é porque o meu COVID está pegando,
1056160	1059280	o negócio está feio, eu só vou entrar lá pra falar, gente.
1059280	1060960	Vai dar ruim aqui.
1060960	1062880	Então, um Discord vai estar tudo oculto,
1062880	1065840	todos os detalhes do dia a dia, então,
1065840	1067920	não tem porque se desesperar.
1067920	1070000	Mas a gente vai falar sobre gestão de tempo agora,
1070000	1072800	que aí, a gente sabe que o COVID pode pegar.
1072800	1077920	A vida acontece, somos adultos, temos muitas outras coisas além do buriquem pra acontecer,
1077920	1081200	então, a gente tem uma regra aqui muito legal,
1081200	1084480	que você tem direito a duas ausas durante o cor chinteiro.
1084480	1088160	Então, duas pausas podem durar até 30 dias.
1088160	1091280	Eu aconceri vocês usarem ela com muita sabedoria.
1091280	1093760	Eu quero juntar com uma féles de trabalho,
1093760	1096080	eu tive uma grande questão pessoal,
1096080	1099440	então, coisas existem só acontece, compartilhar comigo,
1099440	1104000	a gente eu te ajudo a estruturar essa pausa,
1104000	1105840	mas eu sei que o sabedoria não do nada,
1105840	1108880	porque você só tem direito a duas pausas.
1108880	1113600	Então, não faz se ficar parando,
1113600	1115760	o tempo todo de preparar por qualquer coisa,
1115760	1117200	você pode perder,
1117200	1119120	na grande oportunidade de dar uma fechante de realmente parar,
1119120	1120800	porque tinha um motivo muito bom,
1120800	1122800	e a gente tem a regra das duas, não é treino,
1122800	1126240	não é quatro, tem que precisar atenção nas aigas,
1126240	1128400	então, ali, acabam com alguns o termos de juo,
1128400	1130240	que vocês viram.
1130240	1131920	O fluxo do paramento, ele é mantido,
1131920	1135280	se você se dirre uma pausa ou não, então, por exemplo,
1135280	1136880	você se pedir uma pausa hoje,
1136880	1138240	porque, pelo menos, o quinto estrente,
1138240	1141200	mas você vai ter que pedir uma pausa para ser esta,
1141200	1143200	tendo vai para atrapagar o mês, por causa disso.
1143200	1144480	Se você pagamento a parçelado,
1144480	1146080	seu pagamento é a vista, não vai mudar nada,
1146080	1147600	ele vai continuar igual,
1147600	1149840	e vai terminar no prazo estipulado.
1149840	1152480	O seu tempo de curso, que vai demorar mais,
1152480	1154320	o seu formação, que vai demorar um pouco mais,
1154320	1156240	está bom, mas isso não muda nada,
1156240	1158240	e você também não perde essa sua plataforma,
1158240	1160880	durante esse peorido, não é bloqueado, não é deletado,
1160880	1164320	não te tira dos canais, não apagou todos nada a acontecer,
1164320	1166640	continuando a ser a sua tudo normalmente.
1166640	1170720	É só uma ajuda de atrapoutem
1170720	1172560	para a gente se organizar e conseguir,
1172560	1176000	com fé e força e foco terminar o buriquem para até o final.
1176000	1179200	Está bom, sabendo que esse tipo de coisa pode acontecer,
1179200	1181200	e o curso ele tem muito conteúdo,
1181200	1183040	ele tem um fluxo muito legal,
1183040	1186000	esse é o exce de 9 meses, mas é muito conteúdo,
1186000	1188720	desde as as comuns coisas de fora podem vir e pesar,
1188720	1190400	e a gente vai terminar.
1190400	1191840	Então, sempre que precisar,
1191840	1193040	dá uma olhada aí no que é a conta,
1193040	1196480	para onde vocês vão cair na lino de uso,
1196480	1197920	o que a gente vai dar uma liga de novo,
1197920	1200160	e também está dentro da plataforma,
1200160	1201440	portante lê, né?
1201440	1204720	Tem um uso, não tipo de contrato,
1204720	1208720	e essa é a regra sobre o Iato, a gente chama Iato aqui dentro,
1208720	1212000	está bom fausa, pés, e fizerem.
1213120	1216160	Quando a sessu pode ser bloqueado e fechado.
1217680	1220400	Se você deixar de usar durante 15 dias,
1220400	1223200	eu vou atrás de vocês, eu vou atrás de cada um de vocês,
1223200	1225120	por mim, por WhatsApp, pelo Discord,
1225120	1227520	no todas as herramientas que eu tenho a meu favor,
1227520	1228480	eu vou atrás de vocês,
1228480	1230480	perguntar que está acontecendo,
1230480	1232560	como é que eu posso te ajudar,
1232560	1234320	mas se vocês não me responderem,
1234320	1235840	a gente vai fechar o acesso,
1235840	1237200	tá bom.
1237200	1239120	E a falta de pagamento,
1239120	1240480	o nosso curso,
1240480	1241840	perderia um acesso também,
1241840	1243200	e a falta de muito graus,
1243200	1244800	o que a falta de grave aqui para a gente?
1244800	1246000	Gente,
1246000	1247920	a laja de outra pessoa
1247920	1249360	está bom copiar trabalhando,
1249360	1250720	colega, não é legal,
1250720	1251600	não é legal, não é legal,
1251600	1252320	nenhum lugar, né?
1252320	1253440	Não é aqui que vai ser,
1253440	1254720	dá também de grave para o trabalho
1254720	1255280	para os outros,
1255280	1256000	ou vender,
1256000	1256880	falta o menino aqui,
1256880	1258160	meu projeto que deu bom,
1258160	1258880	não é legal,
1258880	1259600	a gente soubece,
1259600	1261280	eu bateria bloqueio,
1261280	1263840	é compartilhar o seu trabalho,
1263840	1264400	perseguia,
1264400	1264880	setia,
1264880	1265520	o intimidad,
1265520	1266320	outros alunos,
1266320	1267520	ou membros de equipes,
1267520	1268000	beleza,
1268000	1268560	toda aqui,
1268560	1269280	gravado,
1269280	1270320	tudo é documentado,
1270320	1271360	tudo é por escrito,
1271360	1273040	então atenção,
1273040	1274800	a respeita comunidade,
1274800	1276000	pence de tudo,
1276000	1277600	tá bom?
1277600	1279200	E seguimos aqui
1279200	1280480	para falar sobre a plataforma,
1280480	1282560	como eu estou seguindo muito rápido,
1282560	1283600	eu quero saber se a terra
1283600	1284960	que termos o dúvida das questões,
1284960	1286640	perguntas,
1286640	1287200	alguma coisa,
1287200	1289280	alguém quer falar alguma coisa,
1289280	1290000	pode falar,
1290000	1290800	frente.
1291840	1293040	Oi, manda de que eu sou?
1294080	1294640	É rapidinho,
1294640	1295200	é só,
1295200	1295360	não sei,
1295360	1296560	nem se vocês podem sogar a
1296560	1297440	atifaça,
1297440	1299680	é sobre
1299680	1300480	a questão de si,
1300480	1302640	não foi entrega dentro do prazo,
1302640	1304400	é essa questão
1304400	1305040	o trabalho,
1305040	1305840	o projeto vem entrar em
1305840	1306560	qual é a tapa?
1306560	1308080	Eu vou voltar
1308080	1309840	para o início do exprinte,
1309840	1310880	eu sou o Uniza de alguma
1310880	1311440	clónea,
1311440	1312640	como é que funciona?
1312640	1313040	Ah,
1313040	1314320	punição não,
1314320	1314720	Felipe,
1314720	1315840	punição não,
1315840	1316000	não,
1316000	1316800	você não vai ser punida,
1316800	1317520	a gente vai entender que
1317520	1318800	aconteceu juntos,
1318800	1319520	né?
1319520	1320400	Mas você pode
1320400	1321280	entregar a transalde,
1321280	1322800	você vai acabar
1322800	1324400	entrando uma bola de nele,
1324400	1325360	é isso que vai acontecer.
1325360	1327360	Se você entregar a transalde,
1327360	1328240	eu estou entendendo,
1328240	1329120	você vai começar a me sprintar
1329120	1330480	de atrasado também,
1330480	1331280	e como eu falei,
1331280	1332320	está descente tem muito
1332320	1333760	conteúdo.
1333760	1334240	Então,
1334240	1334480	então,
1334480	1336400	você tem uma forma de
1336400	1337440	equilibrar isso,
1337440	1338400	de coisa,
1338400	1339520	tipo pegar uma outra turma,
1339520	1340960	essa acontecer, né?
1340960	1341680	Se você,
1341680	1342240	ou você,
