start	end	text
242000	245000	uma que a gente consegue aprender muito com o passado,
245000	248000	então, uma China, a navegidade,
248000	249000	sempre olha muito com o passado,
249000	252000	para sair desistóricas e entender o que está conversando
252000	255000	para prever o futuro ou fazer inferências aí sobre o presente,
255000	259000	e acho que a história é um jeito muito legal também,
259000	262000	da gente ver isso, só que em outro verente.
262000	265000	E vamos falar um pouco então dos objetivos,
265000	267000	vamos falar sobre as interessões que a gente vai ter,
267000	269000	o longo aqui do Bustic Games,
269000	273000	a gente vai passar sobre como tiradou e desigui as boas praias,
273000	275000	então, pessoal que já estava perguntando
275000	279000	como que a gente faz para tirar do ou desigui na aula,
279000	282000	se é, enfim, pelo chai, então, a gente vai passar para tudo isso,
282000	285000	vamos falar um pouco sobre o porquê o mercado de trabalhos
285000	288000	crescitando e como está o cenário atual,
288000	293000	só mensagem aqui para gravar, já estão gravando,
293000	296000	e, entender também a diferença de habilidades
296000	298000	que terá menos necessárias entre dados saem,
298000	300000	se vê para a lística, então,
300000	302000	então, entendo que para alguns esportos está muito claro,
302000	306000	mas é importante a gente nivelado do mundo, deixar bem claro para que
306000	308000	lá do lugar da taçã, e para a clave da ta' a liga,
308000	310000	de descommoda-se complemento.
310000	313000	E, por fim, vamos passar um pouco sobre as ferraments de aprendizado
313000	316000	para que aqui a partir dessa primeira semana se eles consigam
316000	321000	otimizar o tempo de estudo de vocês, então, vamos lá.
321000	325000	É, é, a corno cronograma, que tem a gente falou o tipo de junho online,
325000	328000	definição de expectativas, pros ou avenários,
328000	330000	as boas praias que nos nos coste,
330000	334000	a gente vai explicar como chegamos aqui,
334000	337000	porque aqui, na estedidados e senticilação,
337000	339000	estão valorizados hoje, e depois,
339000	342000	a gente vai explicar um detalhe à diferença de ferramentas,
342000	346000	de competências, de rotina, de uns senticidades,
346000	349000	para não ajudar, vamos falar sobre a experiência aprendizado
349000	352000	aqui na tripletem, como que vocês podam utilizar,
352000	355000	e vamos entrar num top com que esse é um ponto novo,
355000	358000	a primeira turma que a gente vai falar sobre isso,
358000	361000	mas como usar aí, nos estudos,
361000	363000	a gente sabe que já te apetem uma realidade,
363000	366000	e é importante vocês saiba um comosá-lo,
366000	368000	então, é um ferramentro incrível, você sabe,
368000	371000	os amens ela, então, a gente vai falar um pouco disso aqui,
371000	375000	e, por fim, vamos passar um pouco nas ferramentas do bootcamp,
375000	380000	como que quais ferramentos vocês vão usar também
380000	382000	para utilizar esse tempo de tudo de vocês,
382000	384000	então, vamos passar em vídeo Hürby,
384000	387000	que que eu jupter no tipo o que quais são as tarefas lá no o D&H,
387000	390000	dentro da plataforma da tripletem.
390000	391000	Então, vamos lá pessoal,
391000	394000	o Partium tipo de reunião online.
394000	396000	Hoje a gente está no aminário,
396000	400000	os aminários aqui na turma de vocês vão acontecer toda a quarta-feira,
400000	402000	aszenove horas, então,
402000	404000	hoje, este problema é o link, mas esse poder,
404000	406000	que está tranquilo, vamos começar azenove,
406000	409000	aqui a gente vai trazer casos reais com a aplicação de conteúdo,
409000	412000	então, a gente vai, a partir do conteúdo que vocês estão vendo,
412000	416000	se é uma análise nos printes na plataforma da tripletem,
416000	418000	a gente vai trazer aqui aplicação reais,
418000	419000	então, mais legal,
419000	421000	a gente vai se preparar para projetos,
421000	423000	a gente vai falar claro sobre a impregabilidade,
423000	424000	de mercados de trabalho,
424000	427000	trocar a cidade também em momentos pontuais,
427000	429000	vamos avançar em todos os detalhes,
429000	433000	então, de repente, se a domota alguma dúvida popular,
433000	436000	se a gente tem algo que a gente tem que aprofundar,
436000	438000	a gente está sentindo algum defis que vocês têm,
438000	441000	temos de conteúdo, e a gente vai fazer isso.
441000	443000	E, por fim, também, se necessário,
443000	445000	se a gente vê que está,
445000	447000	esses precisos de um de um refus,
447000	449000	a gente vai fazer uma prática adicional,
449000	451000	então, que se for necessariamente,
451000	453000	vai marcar mais de um webinar,
453000	455000	por semana também.
455000	457000	Esse são as um, o Ariel,
457000	461000	já mandou o link para vocês no grupo,
461000	464000	eu vou mandar que depois de novo um chat,
464000	465000	mas se já podem mandar,
465000	467000	marcando comigo, alguns já marcaram,
467000	469000	antes já fiz alguns reuniões,
470000	473000	e vamos, se vai ser um momento que nesse primeiro,
473000	474000	não é que a gente vai se conhecer,
474000	476000	eu vou ver um pouco mais sobre a carreira de vocês,
476000	478000	em orar fixos que seves,
478000	481000	eu hoje no dia não tenho alguns projetos,
481000	483000	trabalho também, no carinho for,
483000	484000	mas meu orar é bem flexível,
484000	486000	eu tenho algumas ruas ao longo de dia,
486000	487000	mas em geral,
487000	489000	pode ficar no orar,
489000	490000	mas flexível, lá para vocês,
490000	493000	então, acho que dentro aqui dos tutores da tipotem,
493000	496000	eu sou um dos que vocês contaguem o orar mais flexível,
496000	498000	ali para vocês, então,
499000	500000	fica em amontat,
500000	502000	vamos falar sobre, posso falar bastante sobre carreira,
502000	503000	entregar a vida às coisas,
503000	505000	então, eu tenho bastante experiência,
505000	507000	e, em tempos carreira,
507000	508000	mas principalmente,
508000	509000	acho que diferentes,
509000	512000	muitos pessoas que sempre ficaram focadas
512000	513000	e sem os sonalhos,
513000	515000	eu te, por todo lado,
515000	518000	então, com isso bem as competências de um profissional,
518000	520000	e o aparte se pegue em vários bolsos aceletivos,
520000	522000	contratando, e sempre contratado,
522000	524000	também, então, vamos trocar esse daiva,
524000	525000	é ser muito legal,
526000	527000	e, também,
527000	528000	tirado,
528000	529000	esses de conteúdo e do projeto,
529000	530000	porque, mais pra frente,
530000	531000	a gente vai ter esse momento,
531000	532000	também,
532000	533000	sem te quiser entrar no detalhe,
533000	534000	em alguns pós-pecísicos,
534000	535000	como um ouro,
535000	536000	e,
536000	537000	pessoal, outra coisa que você,
537000	538000	em sentido muito,
538000	539000	vocês aproveitaram,
539000	540000	são as salas de estudo,
540000	542000	com colando, né,
542000	544000	então, lá no discóxito,
544000	546000	existem a sala de colando,
546000	547000	que é um canal de áudio,
547000	548000	então, não se preocupam,
548000	550000	não, não precisa nos tracarinhas,
550000	551000	o canal de áudio,
551000	554000	é fundamental para o trapaçado o queis,
554000	555000	então, às vezes,
555000	556000	você está estudando,
556000	557000	que nenhum pessoal
557000	558000	fez já falou,
558000	559000	hoje, que ficou travado,
559000	560000	o último atenativo,
560000	562000	é você entrar lá no canal de colando,
562000	563000	geralmente,
563000	564000	vai ter alguém,
564000	565000	algo,
565000	566000	profissional,
566000	567000	muito capastáveis,
567000	568000	todos aqui,
568000	569000	o que eu te potei também,
569000	570000	é um lugar incrível,
570000	572000	que vão estar para um froteir ajudar.
572000	573000	E, quando você está lá,
573000	574000	também,
574000	575000	você abre espaço,
575000	576000	para alguma outra pessoa entrar,
576000	577000	tirar uma dúvida,
577000	578000	você pode entender,
578000	579000	quando o dúvida dela,
579000	580000	então,
580000	581000	fica algo muito interessante,
581000	582000	também,
582000	583000	pessoal,
583000	585000	de ter alguém,
585000	587000	você vai acabar aproveitando muito o colo.
587000	589000	Então,
589000	590000	quando você decide,
599800	601000	vai ver no qual ele vai estar acontecendo.
601000	602000	E, ali fica mais fácil,
602000	604000	até essa troca.
604000	606000	Parte dois,
606000	607000	vamos lá,
607000	609000	definição das expectativas do
609000	611000	dúvida é binários,
611000	612000	como que está acontecendo,
612000	614000	É o ano, pessoal.
614000	617000	Oi, eu ia no deslubei.
617000	621000	Não, eu ia justamente jogar até o pra cá quando eu tô conseguindo eu chat.
621000	626000	E a perguntação é colonica, é colonita lá no Discord.
626000	628000	E aí, o grupo.
628000	630000	Vamos mostrar aqui para vocês agora.
630000	633000	Deixa eu abrir que não é Discord.
633000	635000	Ah, aqui pessoal.
635000	640000	Aqui no Discord, então aqui aparece muita coisa.
640000	642000	Não, eu não vou falar isso em um fotele pra nós.
642000	646000	Não, vou paticar o baixo que eu tô assistindo aqui, obrigado.
652000	654000	Então, agora vai.
657000	659000	Exatamente, mandaram aqui em chance.
661000	663000	Estou vendo agora?
668000	669000	Sim.
669000	671000	Vou. Vou mostrar.
671000	676000	Então aqui, pessoal, eu recomendo aqui tem muita informação até as vezes pra chaves, o alto,
676000	680000	porque ele fica lá embaixo que eu colorne em data.
680000	683000	Mas o que eu recomendo para vocês?
683000	685000	É só bem aqui, eu conferir que canais.
685000	688000	Então já tem esse buscador aqui, fica muito mais fácil.
688000	693000	Se eu sou de procurar data, já provavelmente vai aparecer para vocês.
693000	695000	Aqui tem mais coisa para mim.
695000	696000	Mas ele tá aqui.
696000	700000	Se pesquisar colorne, então, mais fácil ainda.
700000	706000	Então, a sovinha aqui, conferir que canais no Discord e procurar colorne,
706000	711000	então quando vocês entraram lá aqui, então agora tem um pedro,
711000	715000	tem a Stefan de deftalatia numa dúvida, se você pode ver, tá rouando lá.
715000	716000	Então, é o canal de áudio.
716000	718000	Uma teus outros que você contala também.
718000	722000	Então, se tem a vontade pra entrar lá, como quiser tirar dúvida,
722000	725000	vocês podem ver os horários de estrutores também,
725000	728000	que vocês conseguem pegar um tempinho de retirar a dúvida,
728000	731000	tem uma teus mais muitas vezes até um aluno, não é personalizado.
731000	734000	Então, é uma boa, aproveita esse recurso também.
736000	739000	E voltando aqui para a apresentação,
741000	743000	falar que agora o dos ordinários,
743000	747000	dos ordinários, a gente vai durar aqui 45, 90 minutos,
747000	750000	pode ser que a gente passa também, não tem problema.
750000	753000	Vamos ser dois vinares por esse print, então,
753000	756000	nessa primeira esprente que a gente vai dar essa introdução,
756000	761000	e na semana que vem a gente vai passar mais no conteúdo,
761000	765000	vou metrar realmente botar a mão na massa, vou estar no pai,
765000	768000	e o acesso vai ser link do Google Misch,
768000	772000	enviado pelo Code, pode ficar para com os que eu acaso do site,
772000	774000	uma gravação e materiais também,
774000	776000	vou compartilhar tudo lá,
776000	778000	por uma atalviva, 4 tereas,
778000	780000	às 8, 30,
780000	782000	aqui, está 8, 30, vamos definir,
782000	784000	seja 8, 3 é 9, mas se inscreve tranquilos,
784000	786000	que também vai lá no invio do ariel,
786000	789000	semana que vem, e vamos passar por isso,
789000	791000	contém o do extra, live code,
791000	794000	de exemplos e dúvidas sobre o tema da esprente também,
794000	796000	quem falo, tudo será grava.
796000	798000	E, participação pessoal,
798000	800000	fica em avontais para levantar a mão,
800000	802000	então acho que chegou esse momento,
802000	804000	não existe em levantar a mão,
804000	806000	eu vou estar que focado na tela da pentação,
806000	807000	e quando eu virar a cabeça,
807000	810000	é que eu estou olhando aqui para o chat,
810000	812000	então, fica em avontais,
812000	813000	só levantar a mão,
813000	814000	porque quiser mandar,
814000	815000	mensagem no chat também,
815000	817000	agora eu já estou coilhando a beta aqui do ar,
817000	820000	e se você também não puder entrar na seção,
820000	821000	em algum avionário futuro,
821000	822000	mas quiser,
822000	824000	e já tem alguma dúvida estrutural,
824000	825000	é sobre o tema,
825000	826000	hoje vêm para mim,
826000	827000	no privado,
827000	828000	ou bem-fim,
828000	830000	lá no mesmo grupo,
830000	832000	do datumas de você,
832000	835000	é isso que eu consigo pegar e trazer aqui,
835000	837000	tranquilamente para nossa aula.
837000	839000	E não existe pergunta ruim,
839000	840000	por favor, não perguntar.
840000	842000	Então, não existe pergunta boa,
842000	843000	igual pessoal falava,
843000	845000	não existe, tem perguntar,
845000	846000	pode ficar tranquilos,
846000	847000	não existe, não existe,
847000	848000	o básico,
848000	850000	é importante que a gente construa
850000	851000	nosso básico conhecimento bem,
851000	852000	e lá embaixo,
852000	854000	para que quando a gente for crescer,
854000	855000	chegarmos,
855000	856000	mas com o blacks,
856000	857000	a gente tem já tudo estruturado.
857000	858000	Então, fica a avontais,
858000	859000	bem-vindo,
859000	861000	se não for aqui,
861000	864000	se não está a vontade no meio do outro pessoal,
864000	866000	entra no canal de áudio,
866000	868000	manda mensagem para mim,
868000	869000	na mensagem para o alieo,
869000	870000	a gente marcou,
870000	872000	então, aproveitem os recursos,
872000	875000	e isso consegue ter algo que é diferente
875000	877000	em algum de game de uma base à doação,
877000	879000	a adulta e com essa proximidade,
879000	880000	que vocês conseguem ter,
880000	881000	com quem está junto ali,
881000	883000	vai se quando processe do caçou no ar,
883000	884000	vocês.
885000	887000	É próximo ponto,
887000	889000	vamos lá falar de discóloga.
894000	896000	Um discólogo pessoal,
896000	898000	não discólogo,
898000	900000	sempre vocês foram levando a dúvida
900000	901000	por discóloga,
901000	903000	seja lá no chat do vídeo,
903000	905000	ou no próprio color,
905000	907000	é importante vocês terem algumas coisas
907000	909000	claras que é qual esse print você estão,
909000	910000	no caso agora,
910000	911000	que está aqui na primeira print,
911000	912000	para ir tombássico,
912000	915000	e de qual capítulo eles são é a dúvida de vocês,
915000	917000	então é o capítulo aqui,
917000	918000	esse ponto,
918000	920000	1, 2, 3, 4 e a lisa,
920000	921000	é uma homie,
921000	923000	então é a seleção de modificação de listas,
923000	926000	eu for um da print,
926000	928000	vocês podem usar para as dúvidas a 5 anos,
928000	931000	e o color não crenhe de falou para as dúvidas ao vivo,
931000	933000	então aproveitar de um momento,
933000	934000	com estrutores,
934000	936000	às vezes, vocês conseguem entender no tema,
936000	938000	e nas dúvidas a 5 anos,
938000	939000	vocês também as estão com uma dúvida,
939000	940000	ponto lá,
940000	941000	ou não é na do gente,
941000	943000	nada que vai te bloquear,
943000	946000	então você manda ali que a gente responde depois,
946000	948000	boas práticas do discog,
948000	949000	aqui,
949000	952000	a gente é exatamente que a gente falou,
952000	954000	aqui é o print,
954000	956000	aqui é o plataforma de conteúdo,
956000	957000	e cada esse print,
957000	959000	a gente consegue enviar as dúvidas lá,
959000	961000	então os 21, os 22,
961000	962000	e aqui a gente vai,
962000	963000	e em cada uma modelas,
963000	965000	a gente vai construir uma nova postagem,
965000	967000	aqui também o areal,
967000	968000	o joga,
968000	969000	no chat,
969000	970000	tem uma bem claro,
970000	971000	como tirar dúvidas,
971000	972000	e vocês nem aqui,
972000	974000	mas o nova postagem,
974000	975000	e aí é aquilo que a gente falou,
975000	976000	aqui no último slide,
976000	977000	só lá,
977000	979000	com a gente de vocês,
979000	981000	que, naturalmente, a gente vai ser aqui,
981000	983000	onde vocês, em qual foram vocês no botar,
983000	984000	e aí,
984000	986000	o capítulo e a lição,
986000	987000	para que fique claro,
987000	989000	ou se vão em casa de um notebook,
989000	991000	só botar o código,
991000	993000	o que teve de errado,
993000	995000	e boas de ter sido o caso de resiste,
995000	996000	e a gente vai ver o botão,
996000	997000	ao arrelele,
997000	999000	o caminho e o link dos exercícios,
999000	1000000	e,
1000000	1001000	outro ponto também bem legal,
1001000	1003000	marketing dúvidados,
1003000	1005000	esse nomezinho muito bom,
1005000	1006000	que a gente consegue,
1006000	1007000	todo mundo,
1007000	1009000	todos os estrutores e tutores vão conseguir,
1009000	1010000	vai aparecer no ficaçãozinho,
1010000	1011000	então, as vezes,
1011000	1012000	a gente está lá,
1012000	1014000	e consegue responder ele na hora,
1014000	1015000	então,
1015000	1016000	esse algo bem prático também,
1016000	1018000	vai que está se ele estar vira de vocês,
1018000	1020000	parte 4,
1020000	1022000	vai metrar um pouco aqui,
1022000	1024000	na tempestade perfeita de dados,
1024000	1026000	e vamos entender como eu vim para aqui,
1026000	1028000	como vocês vieram para aqui,
1028000	1030000	por que a gente vai entrar
1030000	1032000	avar com essa loucura que é dados?
1032000	1033000	Então, pessoal,
1033000	1035000	muita coisa que a gente vai usar
1035000	1036000	o longo do esse bootcamp,
1036000	1037000	e não é novidade,
1037000	1038000	as ferramentas,
1038000	1039000	para a sensibilidade de dados,
1039000	1040000	praticamente todos,
1040000	1042000	tirando algo que é mais ali,
1042000	1043000	topo da arte,
1043000	1046000	existem a mais de 50, 70.
1046000	1047000	Então,
1047000	1049000	tiver a estatística do século XVII,
1049000	1051000	primeiro a regressão linear,
1051000	1053000	foi do começo do século XVII,
1053000	1054000	foi o 185,
1054000	1056000	a teoria das redes-neurais,
1056000	1058000	desde a digno guerra mundial,
1058000	1059000	o meu nome é X43,
1059000	1060000	então,
1060000	1061000	redes-neurais,
1061000	1064000	tudo que alimenta as LNMs,
1064000	1065000	a IAR,
1065000	1066000	a gente chama de origenquiação
1066000	1068000	redes-neurais no fundo,
1068000	1069000	na base,
1069000	1070000	então,
1070000	1071000	essa tecnologia existe,
1071000	1072000	ele é praticamente o 80 anos,
1072000	1073000	a árvore de decisão,
1073000	1075000	de 1953,
1075000	1076000	e a arvore de decisão também,
1076000	1077000	todos os algoritmos,
1077000	1079000	de previsão hoje,
1079000	1080000	está-lo da arte,
1080000	1082000	são basegados na árvore de decisão,
1082000	1085000	e também existe a mais de 70 anos,
1085000	1086000	então,
1086000	1087000	de poder ver como
1087000	1089000	essa tecnologia existe
1089000	1091000	muito tempo, e isso tem um tombro,
1091000	1093000	porque que não existe
1093000	1094000	sensibilidade,
1094000	1095000	é analidade,
1095000	1097000	não é uma profissão do que o momento
1097000	1099000	desde a década de ser sempre,
1099000	1101000	e a verdade é que não havia
1101000	1102000	um dado para isso,
1102000	1103000	então,
1103000	1104000	a gente tem essa tecnologia
1104000	1105000	mais a gente não tinha dado,
1105000	1106000	a computação
1106000	1107000	em servidor físico,
1107000	1109000	a restriamento cara e complexa
1109000	1110000	no século XX,
1110000	1112000	e neste século XX,
1112000	1113000	então,
1113000	1115000	eu tive uma espelha de
1115000	1116000	portundar de trabalhos,
1116000	1117000	sindas,
1117000	1118000	mequinhos e do linkatose,
1118000	1119000	e eu lembro que,
1119000	1121000	isso dá exergando da trás,
1121000	1123000	ainda tinha o senhor verores físicos,
1123000	1125000	então, e sem eu existi muito lugar,
1125000	1126000	então,
1126000	1128000	sei lá no escritoro,
1128000	1129000	ou de ser trabalhável,
1129000	1131000	tinha uma sada que era o seu
1131000	1132000	do físico,
1132000	1133000	para armazenar todo o dado,
1133000	1134000	não é empresa,
1134000	1135000	e sendo físico,
1135000	1136000	obviamente,
1136000	1137000	muito caro,
1137000	1139000	para manter algo muito complexo,
1139000	1140000	e as companhias não
1140000	1141000	colocavam tão sada,
1141000	1143000	que armazenar era caro e complexo,
1143000	1144000	então,
1144000	1145000	se queria aumentar a servidor,
1145000	1146000	que custos gigantesca,
1146000	1148000	como se fosse investir uma obra,
1148000	1149000	então,
1149000	1151000	era algo muito complexo,
1151000	1153000	e as empresas não tinham também
1153000	1154000	pontos de contato,
1154000	1155000	então,
1155000	1156000	não era tudo digitalizado,
1156000	1157000	igual a eu,
1157000	1158000	hoje em dia,
1158000	1159000	você consegue ter esses vários momentos
1159000	1161000	para cartausos pontos de contato.
1161000	1162000	Mas, mesmo a partir do momento,
1162000	1164000	a gente conseguiu ter esse ponto de contato,
1164000	1166000	como se a gente for pegar nenhuma referência,
1166000	1167000	para quando Facebook,
1167000	1169000	ou que começou a galera do o Rucult,
1169000	1170000	por exemplo,
1170000	1171000	pegou essa época,
1171000	1173000	o Rucult não armazenava,
1173000	1175000	tudo o que você fazia,
1175000	1176000	então,
1176000	1177000	quando você jogava,
1177000	1178000	clicava naquela comunidade,
1178000	1180000	ele não armazenava simplesmente,
1180000	1181000	porque sempre fosse fazer isso
1181000	1182000	naquela época,
1182000	1183000	o custo seria,
1183000	1184000	imagina,
1184000	1187000	o Facebook começou a fazer isso,
1187000	1188000	não tem ideia ali,
1188000	1189000	exatamente no tempo,
1189000	1190000	mas ele começou a fazer isso,
1190000	1191000	a partir ali,
1191000	1193000	eu diria pelo menos de 2010,
1193000	1194000	pode ser que,
1194000	1195000	antes,
1195000	1196000	então hoje em dia,
1196000	1198000	todas as movimentações que você faz
1198000	1199000	não fez se book,
1199000	1200000	ele dá armazenava
1200000	1202000	e guardam em bancos de dados,
1202000	1204000	para utilizar algo no fogo.
1204000	1205000	Então,
1205000	1206000	digamos, isso não existe,
1206000	1207000	porque era caro e complexo,
1207000	1209000	as empresas não faziam.
1209000	1211000	O que aconteceu de lá para cá,
1211000	1213000	a computação em movem,
1213000	1215000	foi ganhando potencial,
1215000	1216000	e expandindo,
1216000	1218000	porque obviamente não faz sentido,
1218000	1220000	a gente tem servo físico,
1220000	1221000	esse trampor aqui dentro,
1221000	1223000	se alguém pode ter esse em lugar
1223000	1224000	para a gente e eu posso,
1224000	1226000	pagar só pelo que eu uso,
1226000	1227000	então,
1227000	1228000	é isso que aconteceu,
1228000	1229000	essa movimentação,
1229000	1230000	concentra o servidor,
1230000	1231000	tirar,
1231000	1233000	ser do físico e jogar para tal da movement,
1233000	1234000	a gente vai entender também
1234000	1235000	que aqui é a movement,
1235000	1238000	mas essa foi a ideia da das componícias,
1238000	1240000	a fazer isso e alguns componícias
1240000	1242000	a nós um Google e uma Christophia
1242000	1244000	investindo pesado nisso,
1244000	1247000	e isso fez com que o nosso potencial
1247000	1249000	de processados escalasse,
1249000	1250000	então,
1250000	1252000	essa é a tempestade perfecto
1252000	1254000	para a gente chegar como a gente chegou aqui,
1254000	1256000	a outro volão de dados,
1256000	1257000	hoje tudo é rastrado,
1257000	1259000	porque a gente consegue amazer
1259000	1260000	na tudo em mando de dados,
1260000	1263000	como a computação muito performática,
1263000	1264000	e barato,
1267000	1269000	pente um core 3,
1269000	1271000	então era com que os processadores
1271000	1272000	com um 2 cores,
1272000	1274000	quando saiu o processador do core,
1274000	1275000	foi uma novidade hoje,
1275000	1278000	com o core processador 10, 6, 8 cores,
1278000	1279000	então,
1279000	1280000	e inclusive,
1280000	1281000	quando vocês vão,
1281000	1283000	vocês vão conhecer esses podem trabalhar hoje,
1283000	1284000	hoje eu já usei,
1284000	1286000	é 128 gigas de memória,
1286000	1287000	ao podão um porjo,
1287000	1289000	então quando você vai trabalhar no vinguece
1289000	1291000	consegue escolher,
1291000	1293000	de acordo com o que você precisa,
1293000	1295000	o computador que você causar,
1295000	1296000	então, isso é incrível,
1296000	1298000	a movementa parece a responsabilidade,
1298000	1301000	então ela traz essa computação econômica e barato,
1301000	1303000	e as ferramentas que a gente trouxe no ano comércio,
1303000	1304000	que já existem,
1304000	1308000	a mais de 50, 60,
1308000	1309000	ou menos,
1309000	1310000	praticamente,
1310000	1311000	as rede neurais,
1311000	1312000	ou a bori time já existia,
1312000	1315000	mas como fazer um algoritmo de rede neurual,
1315000	1316000	por exemplo,
1316000	1317000	sem minha base de dados,
1317000	1319000	é um conjunto de maros tritos físicos,
1319000	1320000	o planilha,
1320000	1322000	planilhas dos últimos 20 anos,
1322000	1323000	então,
1323000	1324000	então,
1324000	1326000	precisava a mais é na cidade digitalmente,
1326000	1328000	para ter a capacidade de fazer
1328000	1330000	esse processamento,
1330000	1332000	e necessidade,
1332000	1333000	e foi isso que aconteceu,
1333000	1334000	então aqui,
1334000	1335000	muito interessante,
1335000	1337000	se eu quer basicamente a revolução
1337000	1338000	vai ter net para mim,
1338000	1339000	a maior revolução da internet
1339000	1341000	já compreceu na última década,
1341000	1343000	a mais uma conversão,
1343000	1344000	investindo a AWS,
1344000	1345000	que a Amazon WebSives,
1345000	1347000	para quem não conhece a uma movement,
1347000	1348000	é uma das três movements,
1348000	1350000	tem o Microsoft Azure,
1350000	1353000	Google Cloud Platform,
1353000	1354000	de CP,
1354000	1355000	e a AWS,
1355000	1356000	Amazon WebSives,
1356000	1358000	a Amazon Amazon começou a investir nisso,
1358000	1359000	2006,
1359000	1360000	então,
1360000	1361000	eles eram gigantes,
1361000	1362000	no estado de nele,
1362000	1363000	no Valejo,
1363000	1365000	e começaram a investir em movement,
1365000	1366000	no mesmo em seis,
1366000	1367000	esse carão,
1367000	1368000	onde,
1368000	1369000	de assim,
1369000	1370000	ele é o GIC,
1370000	1371000	ou da Amazon,
1371000	1372000	no lugar do diafveses,
1372000	1373000	então esse caro aqui,
