start	end	text
330000	360000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
360000	390000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
390000	420000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
420000	450000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
450000	480000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
480000	510000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
510000	540000	e fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
540000	570000	fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia dessa ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de pairing de fazer a ideia de fazer a ideia de screening accurate de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de weaknessadaçãoana a ideia disso aqui da ideia de fazer a ideia de fazer a ideia de fazer a Direited A ideia de partner a questão do considerada aumentando a Ethiopia deầin ponência de
570000	577760	hoje vamos fazer nossa primeira atividade prática, então a gente vai estar chance de botar na prática
577760	584000	alguns com isso mesmo que a gente viu ao passado, a gente falou muito de especialmente
584000	588720	de prompiti de comando, então ali do terminal, onde começa a trabalhar e tem uma noção
588720	595200	pouco maior ali, saí-lo um pouco do novo notebook, que começa a trabalhar no nível mais de
595520	605360	estamos uma aqui na tela aqui do ano, para abrir o chat também, então a gente vai sair do nível de
605360	609920	notebook, vai começar a trabalhar mais com a ideia de repositório, é que é um contexto que a gente
609920	615280	está mais integrada ali com o sistema, mas que a gente vai trabalhar, enfim, a gente vai abrir um
615280	619920	todo um outro, uma outra gama de ferramentas, e aqui a gente vai ter chance hoje faz um primeiro
619920	623920	para a gente, então tem um gostinho assim, como que é trabalhar, que é um projeto,
623920	629840	direto usando terminar o para facilitar o nosso trabalho, mas também é utilizando mais a
629840	634320	noção de repositório mesmo, então, então, quando a gente não vai trabalhar no notebook,
634320	640400	para a gente, vamos criar a scripts.py, que são scripts impai, então, que a gente vai conseguir
640400	645840	fazer toda a dinâmica que a gente quer, que dentro da... é uma aplicação, não deixe a
645840	650800	aplicação, tudo que a gente faz assim dentro de um repositório de ganhe, esse nome mais de aplicação,
650800	656080	ele deixa de ser um notebook, um script, porque uma aplicação justamente isso, não, fluxo de
656080	662960	scripts, podando para gerar algum resultado. Então, hoje, a ideia a gente, um objetivo aqui de hoje,
662960	668000	vai estruturar um projetoinho, para mostrar para vocês como que a gente pode tomar automates algo
668000	672400	humanálise, então, o exemplo que a gente trouxá a sua passada foi, e se a gente vai se matar a
672400	678080	minha defa, e que a gente vai se ficar aplicado e toda a segunda-feira é uma análise que a gente fez,
678080	682880	teria que rodar. Então, hoje eu vou trazer na prática, como que a gente pode fazer isso, né? Então,
682880	688400	criar um repositório que se espalhem, eu queria uma pasta, basicamente, abrir aqui no meu
688400	693280	versicou de, então, a primeira vez também que a gente vai ter o contato com o terminal externo,
693280	698080	com o versicou de... Eu recomendo muito versicou de trabalhar, mas nesse... nesse
698080	702800	excelente repositório, justamente por isso, é integrado diretamente aqui ao conterminal,
702800	708560	ele é integrado com as pastas, então, ele faz elito toda essa noção de projeto aqui para
708560	714480	a ciência e a análise de dados. Então, eu recomendo demais o mais escoude, é possível fazer tudo esse
714480	721360	não qual a ver, é? Eu não acho book, também, mas não é tão visual e fácil de fazer as coisas
721360	727360	contaquem. Eu acho que está só um pouquinho pequena aqui, provavelmente, mas vocês eu vou
727360	737520	aumentar a tela pouquinho, eu estava o uso aqui. Então, é isso, a ideia é mais ou menos essa,
740720	743120	acho que foi muito grande, já me dá agora.
743120	749760	Agora, agora, sim.
749760	759440	Agora, eu sessi, então, e isso, a gente vai começar um projeto atinho, a gente vai mostrar
759440	765120	para vocês como alguns comandos que a gente fala aqui dentro do Procute, e depois a gente
765120	771440	vai atomar de sapa. Ela passada a gente, os oldatas a assistida, é nos lados se bom, então, vamos
771440	776800	aproveitar aqui, vamos fazer um projeto relacionado aí. Então aqui, nós primeiro passo,
776800	781040	as moqui vai criar uma pasta, então, que a gente está com um direto ao embranco. E aí,
781040	784800	vamos criar uma pasta, como para criar uma pasta, aliás, deixa eu primeiro mostrar aqui como
784800	789200	que a gente chegou aqui. Então, geralmente, quando vocês iniciarem a brilha, não sei me
789200	794000	aqui no vescojo, a brilha uma pasta ou a empolde, que está em inglês, mas tem
794000	798240	ponto de geiza, você bota aqui, ou contra o carro, contra o outro, também, você consegue abrir
798240	804800	uma pasta e depois, quando você abre uma pasta, ele se basicamente oposto a embranco,
804800	809120	ele se seleciona aquela pasta, se já tiver alguma coisa ali abre, mas, geralmente, ele abre
809120	816400	aqui o terminal, o padrão ele faz esse silencio, o terminal, na pasta que você abre. Então,
816400	824080	esse é o padrão, a espurar alguma ative, você fecha o atalho, é contra o shift, contra o shift,
824080	829680	o assento, né, quando desculpa, contra o shift de ascos, quando mais aqui fica mais pra esquerda,
829680	834560	não ter cala em ponto de geiz, ou mais simples, a gente vai aqui, bota aqui, terminal, no terminal.
834560	839680	Também é a outra opção, você vê aqui no terminal e ele inicia, né. Aqui, hoje,
839680	844800	essa é uma receitação de 3 vezes, são terminais, não precisa, não precisa, só precisa de 1.
844800	854480	E também, aqui, tem outras opções de perfil que a gente pode iniciar. Outra, enfim, outro tipo de
854480	861120	linguagem que a gente pode usar, o padrão, o índio, os uso palestral, que é, ser linguagem de terminal
861120	868400	lundas, o linguagem de terminal do lino, que, igual a gente falou, é o bicho, mas aqui dentro do bicho,
868400	873680	tem uma coisa legal que o GIT, quando a gente está o GIT, nosso computador o GIT, é, por ele,
873680	881840	se é escrito, basicamente, todo o fácil de estar no pra bicho, ele permite que você adaptar,
881840	890080	um código que está do, do Windows, diretamente, pra bicho. Então, aqui se é só muda, bota aqui, GIT,
890080	897520	e ele já gera um terminado pra você, em baixo, que é a linguagem do lino, que sem,
897520	903440	basicamente, a mesma coisa que é no Windows, só que ele adapta pra lino, que não se pode
903440	907440	ver aqui, é um pouquinho diferente, ele traz aqui a máquina que eu estou, tal, mas ao mesmo
907440	911360	caminho, eu estou no mesmo lugar, é só uma linguagem diferente, então ele muda aqui o baixo.
912320	921760	E aqui, outra coisa que eu tenta também instalar, é o...
925760	931840	Não é isso, aqui já foi, não é uma estrela que, pra vocês, o bicho, a gente tem aqui o padrão
931840	937440	do Windows, todo mundo já tem instalar, é o terminado do Windows, é esse aqui o palachão, então,
937600	943680	quando vocês instavam o emissão dos copo, terminar o lindos, o padrão, ele é o palachão,
943680	949280	então, aqui ele já vai vir o padrão aqui, toda vez, no vescojo, dentro do palachão,
949280	958880	que é o do Windows, então, beleza? Aqui, a gente vai deixar só esse mesmo, agora vamos começar a brincar com ele.
958880	964560	Primeiro, como a gente vai GITAR, a gente vai criar uma pasta do nosso projeto,
964960	970640	que a gente não tem nada aqui, então vamos iniciar a pasta, a gente pode iniciar uma pasta,
970640	975200	que com o nome do projeto, vamos chamar ele de projeto NIGLANDS.
977120	981920	E isso, vocês podem ver como o botem MCAG, como o nome do meio do diretor, o original de essa visita,
981920	988640	que é a pasta. E agora, quando eu gito GITAR, que é o com nome do GITAR, é tórios, para o distal de
988640	993360	literatório, os diretores e tudo que tem dentro do diretor, ele vista aqui, projetará-los,
993360	997200	que é o que justamente a pasta que a gente criou, mas a resenha ainda não está no nível de projeto
997200	1000880	daímos aqui no terminal, né? Se a gente quiser avançar, para esse nível a gente tem que botar aqui,
1000880	1009200	CB, e aí, de GITAR projeto, dá-los, e agora, agora, sim, a gente já está no nível que a gente quer.
1010000	1013760	Então, eu vou limpar aqui, c'est alias, só para botar aqui para cima, para vocês,
1013760	1018560	aí aqui, vocês podem ver agora se a gente está no nível do projeto daímos, já onde a gente
1018560	1026160	quer a nossa pasta, e agora, vamos começar a fazer o que a gente quer. Então, um bom prática,
1026160	1033360	sempre a gente tinha esse um projeto, começar um arquivo RITMA, então um arquivo RITMA,
1033360	1037600	por padrão, toda vez que a gente faz um projeto, que nem a gente falou, essa é um bom prático,
1037920	1043280	é só vinha aqui dentro e criar um arquivo chamado RITMA e mais ozco.md,
1043680	1050240	então aqui, já vai identificar que é um marque dão, então é uma, é uma sala de texto que a gente
1050240	1055360	gita ali no pai do presente, e aqui é basicamente um arquivo de texto, então aqui a gente basicamente faz
1055360	1064560	uma descrição, este é um projeto do bootcamp de análise, para serem esses dados.
1065520	1071520	Vamos beleza, aqui eu não vou me alungar a descrição, mas essa é a ideia do item,
1071520	1075360	tem um arquivo que a gente escreve o que a gente está fazendo ali no projeto,
1075360	1081840	e agora, se a gente vai botar no nosso. Então, a gente vai criar algumas pastas aqui dentro,
1082960	1089040	algum, a gente vai precisar de alguns arquivos, a ideia é, a gente criar uma estrutura dentro do projeto daímos,
1089040	1098320	é que a gente vai aproveitar e, basicamente, estruturar e distribuir o que a gente vai precisar dentro de cada
1098320	1107280	coisa do projeto. Então, aqui, a primeira coisa, eu vou só abrir no nível do projeto daímos,
1107280	1119520	então a gente pode vim aqui e eu vou o bem folga e vou caminhar agora para o nível do projeto daímos,
1119520	1125040	para a gente ficar no nível sertinho. Então, agora que se eu lição no pasto, para o projeto daímos,
1125040	1130960	aí só vai mudar, agora vou iniciar sertinho, um nível do projeto daímos, então agora aqui,
1130960	1136640	não preciso mais nada, então aqui, a ideia foi mostrar como a gente criar um repositor do zero,
1136640	1140240	e agora, com trouxifix, as pastas já vou abrir aqui o terminal,
1142240	1151520	e vai iniciar o terminal para a gente. Então, a gente pode continuar, a gente vai precisar.
1151520	1155040	Primeira coisa que a gente já vai precisar, é uma pasta para a gente armar as enals dados,
1155360	1165120	então vou chamar ela de data. Segno de coisa, uma pasta que a gente geralmente cria para
1165120	1170960	saídas, então o que a gente vai produzir dentro do nosso processo da nossa apricação,
1170960	1173840	e onde a gente vai jogar as nossas saídas, então vou chamar ela de autiputs.
1175520	1179360	E na verdade, a gente pode criar aqui também, porque não, não tem no lado,
1179360	1184320	em que a gente vai precisar agora que uma outra pasta chamada S-R-C, então,
1185200	1189760	ela vai parecer que agora, essa S-R-C, ela não é a pasta que geralmente
1189760	1194000	a gente usa para armarzenar os objetos que a gente vai ter do código.
1194560	1202080	Então, aqui não essa S-C, eu vou rodar os scripts relacionados
1202080	1208400	ali na raiz do código, então, na raiz da aplicação. E eu vou criar uma outra pasta chamada o T-Shuse,
1209440	1215440	para a gente botar os scripts adicionais. Então,
1215440	1218640	algumas outras scripts que a gente precisa de suporte, a gente precisar,
1218640	1224800	ele eventualmente, em jogo aqui no U-T-Shuse. No geral, é isso. Então, essa é a estrutura
1224800	1229440	aqui inicial que a gente vai pensar, e já tenho foto aqui, o nosso rídeo,
1229440	1232640	me na caixa que a gente tinha criado fora, no repositor,
1232640	1238320	então, eu vou deixar ele aqui agora,
1240080	1244800	eu vou preencher, mas ele já fica aqui escrito. Então, o primeiro passo
1246160	1251040	aqui, a gente pode criar um, a gente apesar um script para carregar os nossos dados. Então,
1251040	1254320	a gente vai usar o data size Spanish, que é o que aí lado se borre,
1254320	1260240	a gente vai precisar carregar de alguma forma os dados aqui. Então, o primeiro passo aqui,
1260400	1265440	dentro de data, eu vou criar um arquivo, e chamado o carrego da dados,
1266640	1273360	ou o pai. Dentro de carregar dados com pai, a gente vai precisar de portar o
1273360	1279840	C-Morning que a bibliotechão está, o esse arquivo, o data size design,
1279840	1284480	por naquele valor usar o Penhys, e em seguida, a gente vai botar também, o Pandas.
1285440	1290880	Pode, pandas, a SPD, que é o nosso melhor amigo, né, a gente vai precisar
1292000	1300000	para carregar aqui. Então, o nosso data size, agora o segundo passo, a gente vai ter que realizar
1300000	1308640	algum processo dentro desse script, então, a gente vai, mas, idram, a gente pensando
1308640	1316000	em alórica. Não vai ideal, a gente botar aqui, pensar em alórica, e não se buca.
1368640	1375920	Vou ir pessoal, acho que cheda a não cortar, caiu muita hernete aqui, deu um pico.
1375920	1383360	Mas agora sim, agora sem a restrutura certinho, este é o nosso main.py, e a partir do
1383360	1393280	main.py, a gente vai consultar aqui e vai montar toda a estrutura, puxando dos outros arquivos.
1393280	1395760	Então, primeiro passo agora, vamos mostrar.
1395760	1396880	A gente vai ficar do não.
1396880	1404080	A verdade é esse, vale, vamos avisar sempre, né, a gente cai num volta.
1406080	1407520	Agora, tá no prever?
1409440	1410880	Agora, sem, agora tá.
1410880	1411680	Vou volar.
1413920	1418240	Então, agora sim, a gente vai partir
1418240	1427520	para a construção do nosso repositor, já tá aqui, o nosso arquivo principal,
1427520	1430400	e agora a gente vai carregar o daílote.
1430400	1435600	Beleza, pra carregar o daílote, basta a gente botar aqui.
1435600	1440560	Então, eu vou mostrar como a gente pode rodar um script, na mesma lógica de um notibuque,
