start	end	text
991460	992900	aqui em 2006 por...
992900	994500	Só cinco reais.
994500	996740	Aí ela voltou a crescer e caiu.
996740	998740	Ela voltou a crescer de novo.
998740	999700	Ela caiu de novo.
999700	1001340	Ela voltou a crescer de novo.
1001340	1002540	E...
1002540	1003740	Assim,
1003740	1004940	políticas a parte,
1004940	1007380	o que a gente consegue estraider isso?
1007380	1009020	Muito informação relacionado
1009020	1011860	ao histórico do nosso país do Brasil.
1011860	1013580	Porque todos esses movimentos aqui
1013580	1015220	foram relacionadas ao governo político.
1015220	1016700	Não vou lembrar de cabeça.
1016700	1019020	Não sou muito bom de memória,
1019020	1022980	mas com certeza está relacionado à eventos.
1022980	1024220	Então, por exemplo,
1024220	1026460	acho que é o que fica bem claro que a pandemia,
1026460	1029660	como esse indêche dos mil e vinte
1029660	1030220	está bem...
1030220	1032460	Acho que parece que ser pandemia.
1032460	1034300	Aqui, não lembro que foi,
1034300	1036180	e 2018, ninguém não me ensalou.
1036180	1037940	Ou alguma coisa nesse sentido.
1037940	1039940	Mas todo...
1039940	1042180	Independente, eu não quero entrar em política.
1042180	1043060	E falar alguma pessoa.
1043060	1044900	Mas que eu estou falando, é...
1044900	1046500	Esse gráfico consegue trazer informação
1046500	1048100	para a gente ao longo do tempo.
1048100	1049340	De todo o histórico,
1049340	1051460	que aconteceu com as ações da Petrobras.
1051460	1054100	E, com uma simples informação,
1054100	1056180	que é o valor dação.
1056180	1058460	Então, eu gosto muito disso,
1058460	1061780	porque a gente começa a entrar em várias outras líveis.
1061780	1064340	A gente consegue estrair muita informação
1064340	1066700	a partir de uma única variável
1066700	1067780	porém, o que...
1067780	1069900	Gero valor para ela, que é o...
1069900	1071700	A extensão de tempo que a gente tem dela.
1071700	1073500	Então, olhando 15 anos para trás.
1073500	1075300	O tanto de informação que a gente consegue estrair
1075300	1077460	é o correla acionar outras informações.
1077460	1079300	Tem muitas vezes são subjetivas.
1079300	1082260	Então, imagine que para várias pessoas,
1082260	1084220	não fique claro que aqui, por exemplo,
1084220	1085500	seria pandemia.
1085500	1087220	Mas quando a gente tem informação consegue
1087220	1088380	ir correla acionar,
1088380	1090100	lembrar de que aconteceu aqui no Brasil,
1090100	1091380	na época da pandemia,
1091380	1093100	tudo fechou, né?
1093100	1095340	Então, para o país inteiro fechou,
1095340	1096460	os preços da gasolina,
1096460	1097500	não sei se vocês lembram,
1097500	1099420	mas no primeiro saber se os meus 20s,
1099420	1101820	os preços da pandemia baixaram muito.
1101820	1103260	Porque não tinha demanda.
1103260	1104100	Por gasolina.
1104100	1106340	Então, a minha renta você é a gente caso,
1106340	1107340	tudo o dia lá que dá,
1107340	1108860	então, com isso,
1108860	1111260	os stockes dos posgasolina ficaram muito alto,
1111260	1113100	e o preço da gasolina baixou no país.
1113100	1115900	E, no molentê no aniversário de aconteceu isso, né?
1115900	1117340	Então, provavelmente está...
1117340	1120460	Isso aqui, também relacionado com que aconteceu aqui,
1120460	1123500	em 2020 no preços da Petrodais, né?
1123500	1124940	Então, caiu bastante.
1124940	1129180	Então, esse é o gráfico de bar de linhas,
1129180	1130100	e o gráfico de barza,
1130100	1131340	acho que esses dois são...
1131340	1133060	os que a gente mais tem,
1133060	1134780	é contato ao longo da nossa vida,
1134780	1135260	de...
1135260	1137340	Pode ser apresentados de diferentes formas,
1137340	1140380	mas no fim, eles são o gráfico de barza de linhas.
1140380	1141420	Agora,
1141420	1143900	eu tô aparenta que eles são em vocês,
1143900	1145900	eu vou no botar aqui para cima,
1147100	1148860	e aqui,
1148860	1150700	a gente tem...
1150700	1153180	dois tipos de visualização adicionais.
1153180	1155820	A gente tem o gráfico de dispersão,
1155820	1157580	e o gráfico de área.
1157580	1159900	Então, o gráfico de dispersão
1159900	1163020	é muito bom para corra relacionar duas variáveis.
1163020	1164700	Então, nesse caso aqui, por exemplo,
1164700	1166460	a gente tem uma variável altura,
1166460	1168860	e uma variável peso.
1168860	1171180	O que é muito interessante a gente vem aqui?
1171180	1173340	A corração entre a altura e peso.
1173340	1175180	É bem natural, a gente sabe que,
1175180	1176060	é, ao uma loja que eu digo,
1176060	1177100	quanto mais alto a pessoa,
1177100	1178380	mais pesada ela é.
1178380	1181260	E por isso que esse gráfico tem uma tendência
1181260	1182220	para cá, né?
1182220	1184300	Que aqui quanto maior a altura?
1184300	1187340	Não é, ó, o peso.
1187340	1188300	Isso é lógico, né?
1188300	1189420	Então, nós conhecem a devida,
1189420	1190380	a gente sabe que vai sentir,
1190380	1192860	quanto mais baixas as pessoas,
1192860	1194540	menor eu peço de elas também.
1194540	1195900	Então, esse faz todo sentido,
1195900	1197180	mas o legal desse gráfico,
1197180	1198300	olha que o que a gente consegue fazer,
1198300	1200620	a gente consegue dentro do próprio gráfico,
1200620	1201420	do escado de plot,
1201420	1202540	grafos de dispersão,
1202540	1204540	a gente consegue adicionar uma quembra,
1204540	1206860	por tipo de esponte,
1206860	1210140	e ver como que isso fica claro,
1210140	1211580	que, por exemplo,
1211580	1213180	nesse caso aqui, a gente vai claramente
1213180	1215580	que há uma diferença de corpos,
1215580	1218140	né, de físicos, entre os esportos.
1218140	1220140	Então aqui, por exemplo,
1220140	1223260	vamos empaque, abalmente.
1223260	1226620	A gente vê que nessa área, que tem muito pessoal,
1226620	1228060	é verde, né?
1228060	1229660	E é o pessoal do triato,
1229660	1231100	então, o pessoal ou no triato,
1231100	1232620	não há atletas muito altos,
1232620	1234140	e nem muito pesados,
1234140	1235420	que eu senti for ver,
1235420	1236620	é basicamente até,
1236620	1237500	essa é 35.
1237500	1239820	E eu usaria um pouquinho mais pesado,
1239820	1240940	e se faz todo sentido,
1240940	1242300	não é considerando o gasto calor,
1242300	1243340	porque eu trataria um tempo,
1243340	1246140	que, enfim, o esforço que exige,
1246140	1247420	então, não fa...
1247420	1248460	Se você pensar não,
1248460	1250700	tenha atletas no triato muito pesados,
1250700	1252060	justamente porque,
1252060	1255500	é o esforço que exige muita movimentação, né?
1255500	1257340	É o vole,
1257340	1259980	a gente vê que é um esporte,
1259980	1263020	que tem muitos todos tipos de corpos, né?
1263020	1264460	Então aqui, a gente foi pensar,
1264460	1265100	o vole,
1265100	1266620	ele tem pessoal mais baixo,
1266620	1269020	o pessoal mais pesado,
1269020	1270460	e...
1270460	1272060	ele começa aqui, por exemplo,
1272060	1274300	tem pessoal de um e 60 no vole,
1274300	1275260	é uma minoria,
1275260	1276940	claro, né?
1276940	1278220	Ele é calma mais concentrado aqui,
1278220	1279820	entre um e o item de um e o 90,
1279820	1283100	mas ele também tem vários jogadores altos,
1283100	1285260	então aqui, considerando o vole,
1285260	1286460	onde vê que, por exemplo,
1286460	1288140	ele tem uma tendência,
1288140	1289900	aficar,
1289900	1291900	na parte superior aqui do nosso gráfico,
1291900	1293100	certo?
1293100	1294460	Superior direita,
1294460	1295580	mas, ao mesmo tempo,
1295580	1297900	existem também outros corpos,
1297900	1298700	que,
1298700	1300060	não tão,
1300060	1302460	não nesse grupo principal, né?
1302460	1304060	Mas, concentração principal,
1304060	1305100	e o que são, por exemplo,
1305100	1306620	o vole já fazendo a socialção,
1306620	1308380	são os libros, provavelmente,
1308380	1309340	que são pessoal,
1309340	1310140	o que só defende,
1310140	1311100	não precisa ser alto,
1311100	1312220	geralmente alguém mais móvel,
1312220	1313180	o baixinho,
1313180	1314060	então,
1314060	1314620	é, de provavelmente,
1314620	1316060	esses aqui são os libros do vole,
1316060	1317260	e a gente vê como, por exemplo,
1317260	1320300	estão distanciados aqui do grupo principal.
1322620	1323980	Outro coisa legal,
1323980	1325020	é o basquete, né?
1325020	1326380	Acho que o basquete é o mais claro,
1326380	1327180	para a gente,
1327180	1327580	olha como,
1327580	1329020	o basquete acaba concentrado
1329020	1331020	na parte direita superior.
1331020	1331740	Então,
1331740	1332780	se a gente pegar aqui,
1332780	1333580	acho que,
1333580	1335260	nessa segunda aqui,
1335260	1335980	olha,
1335980	1337420	basquamente quase todo mundo
1337420	1339980	do basquete está concentrada aqui, certo?
1339980	1340460	E,
1340460	1341660	exatamente isso,
1341660	1343260	que a gente tem a noção de basquete,
1343260	1344620	é um pessoal bem mais alto,
1344620	1345660	bem mais,
1345660	1346860	naturalmente pesado,
1346860	1347660	também.
1347660	1348700	É,
1348700	1349100	e,
1349100	1349660	com isso,
1349660	1350300	faz que o pessoal
1350300	1351740	basquete ter de praticado,
1351740	1353180	mas a gente vê também
1353180	1354860	os azuis aqui,
1354860	1357500	pessoal mais baixo do basquete,
1357500	1358340	e,
1358340	1359260	é natural também,
1359260	1360140	esses alguns,
1360140	1361740	no basquete tem uma armadura ali,
1361740	1361900	que,
1361900	1362460	generalmente,
1362460	1363500	não é tão alto,
1363500	1365260	mas a grande concentração,
1365260	1365900	é,
1365900	1367500	na parte do pessoal de pelo menos,
1367500	1369340	com mais de um e novento, né?
1369340	1370140	E,
1370140	1371660	a gente sente o observar aqui,
1371660	1372540	os que são
1372540	1373340	altilais,
1373340	1373500	né?
1373500	1374140	Estou tais,
1374140	1375980	os que estão bem fora da cúver.
1377260	1377740	Então,
1377740	1379420	tanto para baixo aqui,
1379420	1380060	a gente vê que,
1380060	1380700	por o triato,
1380700	1381900	então, pessoal,
1381900	1383500	entre 150,
1383500	1385500	e 160,
1385500	1386700	e,
1386700	1387420	assim,
1387420	1388540	menos de 50,
1388540	1389180	que uns,
1389180	1390380	todos com menos de 50,
1390380	1391580	são os dois de parário,
1391580	1393420	são a pletta de triato,
1393420	1395580	e todos com mais de,
1395580	1396780	todos com exceção de um,
1396780	1398780	dois com mais de dois e dez,
1398780	1401020	são a pletta de basquete.
1401020	1401900	Então, a gente percebe
1401900	1403260	essa extremidade de corcos,
1403260	1404300	tanto no basquete,
1404300	1405180	contra o motoriato,
1405180	1405420	não é?
1405420	1406060	O triato mundialmente,
1406060	1407260	o pessoal bem,
1407260	1407820	é,
1407820	1409820	baixinho e mais bem leve,
1409820	1410540	quanto no basquete,
1410540	1411980	o pessoal bem alto,
1411980	1413340	que naturalmente é mais pesadente.
1413340	1415340	Viam, os atletes aqui do basquete,
1415340	1416780	ou com,
1416780	1418300	como eu estou aqui,
1418300	1420060	mas a gente viu alguns atletas do basquete,
1420060	1422460	com mais de dois mais de 20,
1423420	1425660	então, tem dois atletas aqui do basquete,
1425660	1427260	com mais de dois mais de 20,
1427260	1427820	então,
1427820	1429420	realmente, impressionante,
1429420	1430060	então,
1430060	1431260	o tanto de formação que a gente consegue
1431260	1431660	estar aí,
1431660	1432940	do gráfico de pressão,
1432940	1434860	ou relacionando dos variables,
1434860	1436940	considerando três categorias aqui,
1436940	1438380	e esse é um gráfico real,
1438380	1438620	né?
1438620	1440060	Do as atletas olímpicos
1440060	1442060	da Zermingando a Unipiada Gito,
1442060	1443020	Tokyo.
1443020	1446780	Outro gráfico, acho interessante,
1446780	1448300	é o gráfico de área,
1448300	1449580	o gráfico de área,
1449580	1451660	ele também fala de evolução
1451660	1452220	longo do tempo,
1452220	1453820	assim como o gráfico de linha,
1453820	1455420	mas ele é mais interessante,
1455420	1457100	principalmente para a gente
1457100	1459660	considerar uma acumulação,
1459660	1460940	então considera uma acumulação
1460940	1463660	no sentido de um oixo e oixo e oixo.
1463660	1464540	Eles,
1464540	1466300	eles sempre mais são total,
1466300	1467100	certo?
1467100	1467900	Então aqui,
1467900	1468620	não oixo e oixo,
1468620	1469340	não.
1469340	1471020	A gente tem um total,
1471020	1472460	que será distribuído,
1472460	1475020	entre diferentes grupos ao longo do tempo.
1475020	1475580	Então aqui,
1475580	1476460	a gente tem uma série histórica,
1476460	1477740	igual ao gráfico de linha,
1477740	1479340	mas diferente do gráfico de linha,
1479340	1481500	e a gente poderia fazer do gráfico de linha,
1481500	1483500	sendo cada um desses grupos uma linha,
1484860	1486300	aqui a gente tem um total,
1486300	1488460	então, consolidado de vendas,
1488460	1490380	e por que esse gráfico é muito interessante?
1490380	1491900	Ele traz,
1491900	1493100	justamente,
1493100	1495260	a magnitud de das mudanças
1495260	1497340	em um determinado grupo ao longo do tempo,
1497340	1498140	ainda é,
1498140	1500380	junto a vários grupos ao longo do tempo.
1500380	1501500	Então, um exemplo muito,
1501500	1502700	que eu acho sempre muito interessante,
1502700	1503260	esse gráfico,
1503260	1504220	como os gráficos mais legais,
1504220	1505820	que eu acho que existem,
1505820	1507500	porque a gente pode conseguir relacionar
1507500	1508460	com o nosso vida,
1508460	1509260	assim mesmo,
1510940	1511660	então,
1512860	1513820	vamos lá,
1513820	1514780	a gente tem aqui,
1515100	1517900	o mercado de músicas no Estados Unidos,
1517900	1519500	por formato,
1519500	1521020	ajustado pela inflação,
1521020	1521900	porque, claro,
1521900	1522540	é,
1522540	1523340	antigamente,
1523340	1523980	vale a menos,
1523980	1526140	então a gente tem que ajustar pela inflação.
1527020	1527980	Então,
1528220	1528780	vamos lá,
1528780	1529500	a gente começa aqui,
1529500	1530620	como a gente track,
1530620	1532220	a gente tem o vimil,
1533420	1534940	provavelmente está na geração
1534940	1536940	da grande maioria dos nossos pais,
1537340	1537820	e aí,
1538780	1539660	o casete,
1539660	1540460	já entra aqui,
1541340	1543100	a partir de 1980,
1543100	1543660	então,
1543660	1545020	o que é o período aqui?
1545900	1546380	Vamos lá,
1546380	1546940	me ajudam,
1546940	1547500	vocês?
1547500	1548780	O que é o período entre
1549580	1551420	mil novecentos e o tempo
1551420	1551580	é,
1551580	1552220	sim,
1552220	1554220	e o ano de 1980,
1554220	1555180	o período aqui,
1555180	1556540	entre as duas faixas vozes,
1556540	1557420	indica pra gente.
1559500	1561740	Vamos lá,
1561740	1562540	vamos lá,
1562540	1565660	o lançamento do
1565660	1566780	vídeo de cassette
1566780	1568860	e o Decline do Vinho.
1568860	1570060	A sua instituição,
1570780	1571980	exatamente.
1572940	1573740	Então,
1574300	1575900	foi exatamente isso que aconteceu,
1575900	1577580	o vinho foi morrendo
1577580	1578940	na longo desse 5 anos,
1578940	1580220	enquanto o cassete foi lançado,
1580220	1581100	que ele foi dominando,
1581100	1581820	mercado.
1581820	1582780	E de certa forma,
1582780	1583820	mercado cresceu,
1583820	1584220	certo?
1584220	1584620	Porque aqui,
1584620	1585340	se a gente foi considerando,
1585340	1586540	a mercado estava no ponto de
1586540	1588940	5 bilhões de dólares a um ano,
1589500	1591180	quando ele chegou no áudio do cassette,
1591180	1592300	ele batiu
1592300	1594140	aqui um set de bilhões a um ano.
1594140	1595820	Então, teve um pequeno crescimento.
1596620	1597340	E,
1597340	1597900	ali,
1597900	1599180	para o ano de vinho,
1599180	1600140	91,
1600140	1600940	por ali,
1600940	1601900	começou,
1601900	1602780	chegou com tudo,
1602780	1603580	o CD.
1603580	1604220	E o CD,
1604220	1605100	diferente do cassette,
1605100	1606780	ele já teve um crescimento,
1607660	1609820	tem exponencial aqui no caso,
1609820	1610780	diferente do cassette,
1610780	1611740	que teve um crescimento,
1611740	1613580	muito mais brinac,
1613580	1614940	aqui a gente tem um crescimento,
1614940	1615820	exponencial.
1617020	1617580	E,
1617580	1618780	a gente batou um pico
1618780	1620140	da indústria da música,
1620140	1621980	aqui no ano de...
1621980	1622540	ou pra...
1623980	1624700	um...
1624700	1625340	Bruno.
1626460	1626940	Aqui.
1627900	1628860	No ano de...
1631260	1632060	dois...
1632060	1632860	Ó, de batê,
1632860	1634060	20 bilhões de dólares,
1634060	1636540	lá pro ano de 99, 2000.
1638140	1639020	E aí,
1639020	1640380	eu já lembro dessa época,
1640380	1641340	mas era...
1641340	1642700	realmente as febras do CD,
1642700	1642860	né?
1642860	1643660	Todo mundo me chamava
1643660	1644060	de CD,
1644060	1644860	em casa,
1644860	1646140	os novoes aqui no Brasil
1646140	1647020	eram feitos
1647020	1647860	para...
1647860	1649260	para o pessoal guardar CD.
1650060	1650540	Então,
1650540	1651580	tinha lá até verde,
1651580	1652300	casa,
1652300	1653500	as entradinhas do disco,
1653500	1654380	vocês lembram
1654380	1655660	e para vários CDs,
1655660	1655980	assim,
1655980	1656940	o pessoal guardava do CD,
1656940	1657740	tudo que é tipo...
1658940	1659740	Então era...
1659740	1660700	era uma coisa muito legal,
1660700	1660860	né?
1660860	1661740	Tinha os...
1661740	1662460	aquelas...
1662940	1663900	caixas gigantes,
1663900	1664860	né, que ficar um passando
1664860	1665260	assim,
1665260	1666700	com o f sumar o bucan de passado
1666700	1667340	do CDs,
1667580	1667980	pessoal,
1667980	1668780	mas não vai lembrar,
1668780	1670460	mas era um febre CD,
1670860	1672620	e realmente era a tchau loja de CD,
1672620	1672780	né?
1672780	1673660	Então, várias lojas,
1673660	1674780	eu lembro em Brasília,
1674780	1675740	tinha um ano...
1675900	1677500	era uma rede de lojas,
1677820	1679820	era tinha um dos 20 rede de lojas,
1680460	1682380	era essa loja de CD,
1682380	1683580	então era algo muito,
1683580	1684060	muito grande.
1684860	1686620	E a partir de...
1686620	1688060	ele bateu o áudio ali no
1688060	1689580	venta e vai dois milhão,
1689580	1690620	dois milhão,
1691020	1692860	e a partir de daqui ele começou a cair,
1694860	1696140	ele começou a cair,
1696140	1697900	significativamente.
1699980	1701820	E por que vocês acham que ele começou a cair?
1702860	1703500	Agora,
1706700	1708140	vamos ter que acessar com a nossa vida,
1708140	1710700	por que vocês já estavam vivos, né?
1710700	1712700	O que aconteceu com o mercado da música,
1713740	1714860	depois de 2000,
1715980	1716780	até 2000,
1716780	1718380	e os pessoas pararam de ouvir música?
1719260	1719980	Piracaria?
1721820	1722780	Tem feito,
1722780	1723580	defeitos,
1723580	1724780	era pirataria.
1725100	1725740	E no...
1725740	1727340	A pirataria foi lembra
1727340	1728860	um torrente
1728860	1729820	com casar...
1729820	1730300	Ah,
1730300	1731500	um CD,
1731500	1732220	você era feira,
1732220	1733980	comprava o CD do disco,
1734060	1735100	que o pessoal baixava,
1735100	1737020	e esse botava um MP3.
1737020	1738620	Então, todo mundo dá um jeito
1738620	1739100	ali,
1739100	1740700	então teve um período ali do limbo,
1740700	1742060	né, que todo mundo dá um jeito
1742060	1742940	em dia baixar a música,
1742940	1745580	botanha, um lugar no MP3.
1745580	1747740	E o que aconteceu com o mercado da música?
1747740	1749100	Ele foi morrendo,
1749100	1750780	o mercado de música,
1750780	1751580	vendo de música,
1751580	1752700	começou a morrer.
1752700	1753340	E a gente vê,
1753340	1754300	isso justamente aqui,
1754300	1755580	ele bateu a o áudio de 2020,
1755580	1756060	bilhões,
1756060	1757340	ainda em 2000,
1757340	1757740	nenhum.
1757740	1759020	Ele começou a morrer,
1759020	1760940	considerando que em 2000
1760940	1762220	e dez aqui,
1762220	1763260	ele estava menor do que
1763260	1763900	o que nunca,
1763900	1764620	menor do que ele,
1764620	1765820	lá na década de 70,
1765820	1767020	por vinho.
1767020	1767900	Então,
1767900	1768940	aqui a gente vê também
1768940	1770300	que tem o modelo de download,
1770300	1771340	né, que,
1771340	1772140	bem curto aqui,
1772140	1774140	que veio com a eta,
1774140	1775900	né, no iTunes,
1775900	1777500	que se comprava o CD,
1777500	1778700	digital,
1778700	1779900	mas foi muito pequeno,
1779900	1780700	que as pessoas manderia
1780700	1781020	no carro,
1781020	1781740	não fazia sentido,
1781740	1782140	não producto.
1782140	1784380	Que...
1784380	1786140	A piata aí passou de certa forma,
