start	end	text
330000	360000	a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a
360000	390000	ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia
390000	420000	de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
420000	450000	fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer
450000	480000	a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a
480000	510000	ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia
510000	540000	de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de
540000	570000	fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia derator de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer aedia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia de fazer a pior A 요즘ール a afraid para fazer a ideia de fazer a ideia de fazer a ideia de fazer a ideia by anrawdê-c talking sobre a Defente de fazer a ideia de fazer aเพ
570000	572700	Então hoje, 16 de dezembro,
572700	575300	desde 2014, me andando, sei pra vocês,
575300	577300	mas pra mim, eu anonvo,
577800	581000	já tão aqui pertindo no Natal,
581600	583800	vou amentando continuar,
583800	585400	a gente está aqui já na das print 3,
585400	587800	então está muito no momento de pegar
587800	590400	e como que lidar com os dados,
590400	591900	é botar alguns jutos de dados,
591900	593000	ali pra trabalhar no pai,
593000	595000	então fazer as manipulações,
595000	596300	tendem pra onde a gente corre,
596300	598780	não sei o fato que esses print 2 e 3 são
598780	601280	vão mesmo que a gente tem pra situar mesmo,
601280	602280	tendem...
602280	604100	Na 20, uma gente tem muito focado,
604100	604660	entendendo o pai,
604660	605780	e entendendo em o age,
605780	607180	esse print 2 e 3 acabam aqui,
607180	608980	a gente tem demais da prática,
608980	612080	como que o uso pai tem pra trabalhar com dados,
612080	614680	então hoje a gente vai continuar reforçando
614680	615380	a nossa prática,
615380	616880	no nosso último ébilário,
616880	618180	já avançou um pouco mais,
618180	620580	a gente entram em ferramentas de visualização,
620580	622780	mas hoje, acho que como nos print 3,
622780	623580	é um pouco mais longa,
623580	624880	a gente tem que ter esse amante,
624880	627180	a gente vai acabar praticando,
627180	629180	vamos reforçar o genoço atractivo,
629180	630580	e no final,
630580	632680	do desse notebook,
632680	635180	quando a gente vai terminar o genoço atractivo,
635180	637180	vou deixar a gente vai fazer junto,
637180	638180	como esse do desafio,
638180	640180	mas eu vou deixar como o desafio,
640180	643180	com a construção de uma lógica,
643180	645180	pra fazer uma análise detalhada ali dos dados,
645180	648180	então eu ventei algumas perguntas,
648180	649680	e acho que a gente vai discutir,
649680	651480	como chegar nas respostas,
651480	653180	mas aí fica de debes caso também,
653180	654680	em gesto, quem quiser,
654680	656180	eu vou passar depois o link,
656180	657680	dessa atividade,
657680	659680	e aí daí então,
659680	663180	a gente trabalha hoje com corgunte de dados real,
663180	664180	também,
664180	667180	com corgunte de dados de anunços do Airbnb,
667180	668180	então,
668180	669680	o Airbnb pra quem não conheceu,
669680	671180	então eu vou amantar a forma de hospedagem,
671180	672180	então,
672180	675180	pessoas botam em móveis e cartos,
675180	677180	nos seus,
677180	679180	diretos do proprietário,
679180	680180	conseguem anunciar
680180	683180	para outras pessoas que είναι buscando hospedagem ali,
683180	689080	da agendia, seja, por diferença, trabalho, então pessoal consegue a lugares em mortos.
689080	694180	Então, é uma base de, já não, os anúncios nesse caso são móveis.
694180	696800	Então, são apartamentos casos.
696800	702400	E aqui, a gente vai trabalhar com condensidade dos anúncios, do R&B de novo maior.
702400	704880	Então, a corpos nos dados real.
704880	709660	E vai ser muito legal, porque a gente vai botar na prática, acho que todo mundo vai passar
709660	713660	por uma situação de cara, buscar o B, ou estar ali próximo.
713660	719460	Se não vocês pais, os irmãos, alguém está buscando a G, ou alguém está buscando a R&B de ferias,
719460	720460	viagem.
720460	725460	Então, acho que é uma base que, essa é a próxima, é muito da nossa vida, né?
725460	727260	É bem legal.
727260	730560	A gente vai trabalhar com condensidade dos R&B.
730560	735260	A base que eu vou fazer aqui em uma descrição de cada, das comunos.
735260	738160	A gente tem uma condensidade de D.
738160	744360	O que é, agora a gente sempre fala na IDR, vai ser sempre o CFF, daquela base.
744360	748360	Não vai ser o que a gente vai usar como identificado único.
748360	754360	É outro, outro característico vai ser a descrição da comodação.
754360	757960	Então, a gente vai ter uma descrição de cada um dos imóveis,
757960	759560	geralmente, é o nome do anúncio.
759560	765960	Então, ali, para lindo a partamento no centro, a partamento, próximo de universidade,
765960	770160	algo que o tipo, então, o nome do anúncio, geralmente, vai vir com uma descrição,
770160	772160	vai ser um campo uma estringelida.
772160	775560	Rolcha a G, então, é um segundo a G.
775560	780360	A gente tem o primeiro a G, que é o da anúncio, na índia do produto,
780360	782760	da conta que está hospedando ali, né?
782760	783960	A conta que tem aquele anúncio.
783960	788360	E faz sentido porque uma pessoa cada anúncio é único,
788360	790360	na cada anúncio tem o seu CPF,
790360	792760	mas uma pessoa pode ter mais de anúncio.
792760	794960	Então, se alguém tem, isso acontece hoje de dia,
794960	799960	não tem gente que tem 10 apartamentos e volta lá, um arbeibios, 10 apartamentos.
799960	804560	Então, uma pessoa, um rochad de pode ter mais de um lice,
804560	805560	e a G.
805560	812560	O rochad neme é um nome da pessoa, o nome do rochad, o que da pessoa pode hospedado, o filtrião,
812560	816960	naíborrude Ful, então, esse é um campo com nome da região,
816960	820280	a gente vai ver aqui interessante, a gente vai ver muito também do que a gente vai
820280	823160	não estringir nas 20-1, como trabalhar com estringes.
823160	825560	Então, o que a gente vai associar naíborrude Ful,
825560	828760	a gente vai ver ali, mas é basicamente o arregião de Nova York, né?
828760	830760	Porque Nova York acaba quietando grande,
830760	834160	que é a gente pegou a São Paulo, que não dá pra muito bem de finir bairro,
834160	836160	ali, porque bairro já ficou algo muito grande.
836160	840760	Então, os bairros de Nova York, são praticamente cidades, a gente vai ver ali.
840760	843760	É coordenado, se lá te tolde de nós de todos,
843760	847160	data que a acomodação foi publicada, né?
847160	849760	Então, data do anúncio,
849960	853560	o luntipe, que é o tipo de quarto, porque não é bem bem bem,
853560	857560	tem alguns tipos de anúncios que você pode fazer, né?
857560	861560	Tem um anúncio, você anunciou uma incomodo da sua casa,
861560	865560	então você pode anunciar um quarto, das sua casa, onde você vai continuar ali,
865560	867760	e a pessoa vai, enfim, se é literalmente um hospital,
867760	872360	porque de nossa casa, é ou a pessoa pode anunciar um espaço inteiro também.
872360	875960	Então, isso testa dos possibilidades, aí não tem uma terceira possibilidade,
875960	877560	que é um quarto compartilhado.
877560	880360	Então, por exemplo, há um quarto com um cinco canas,
880360	884360	eu posso compartilhar fazer o tipo um abérgico, assim, na minha casa.
884360	886760	Essa é outra possibilidade.
886760	889560	O rate que é a avaliação, né?
889560	893160	Gone Uber, tal, todo o modo tem uma avaliação.
893160	897760	É o preço, o preço por noite do emóvel,
897760	900160	então, literalmente, ele é o preço do anúncio.
900160	904560	O number of reviews, que a quantidade de avaliações,
904560	908160	daquele mono, last review, data da última avaliação,
908160	911360	então, aqui a gente já vê uma outra com uma data, além do...
911360	914960	da data, da publicação, a gente já data da última avaliação.
914960	917960	Reviu os peranfes, que a quantidade de avaliações,
917960	920760	e aquele imóvel, que ele é no supernúdio,
920760	925360	o mês, a velha de 360, e então, no último ano,
925360	930360	nos últimos 360, e cinco dias, dos dias que ele estávilistado,
930360	933560	pontos dias este morro teve disponível.
933560	936760	Então, é assim que eles calculam a taxidia de disponibilidade,
936760	939160	então, se a gente for olhar um ano para trás,
939160	941760	pontos dias aquele morro esteve disponível,
941760	945760	o denominador, e o numerador vai ser pontos dias ele foi alugado,
945760	949360	e aqui, por fim, number of stays,
949360	952960	a quantidade de hospedagens daquele morro.
952960	954360	O que ele é nocio?
954360	957960	Então, aqui nas importações, aqui, fazer só um importo de warnings,
957960	960760	e esse aqui é um jeito de filtrar os avisos, por exemplo,
960760	962760	do pando, principalmente, o pando dele tem muita visibilidade,
962760	965160	que está ali vai ser trocado, e tal.
965160	967360	Mas, então, aqui, para facilitar os realização,
967360	970160	vamos filtrar elas, e de resto,
970160	973160	nem voltar ao pando, e o não vai, a gente sempre conhece.
973160	976160	Aqui, eu estou usando para aproveitando aqui,
976160	978360	enquanto o ligam, a gente está usando colabina.
978360	981560	Então, nem eu seguir, nem te alzo no nosso último...
981560	983160	Na sua última atividade,
983160	985960	aqui, a gente tem um computadorzinho,
985960	988960	que o Google aloco para a gente, e ele está ligando,
988960	990960	pelo certo, aqui, a gente, foi vendo,
990960	992960	a gente tem 12 GB de RAM.
992960	994960	Então, olha só, se você for empençar,
994960	996960	é um computador mais forte,
996960	998960	do que a grande maioria dos computadores,
998960	1001960	né, tipo, 8 GB de RAM geralmente é o padrão assim.
1001960	1003960	O que estava vendo, foi, foi, foi, foi,
1003960	1005960	foi, a cara, o computador de 8 GB de RAM,
1005960	1009960	tipo, já é logo, e 90% de seus problemas, sabe?
1009960	1011960	Acho que hoje em dia, por exemplo,
1011960	1014960	eu falo listo porque, é, é só preciso manter fácil.
1014960	1016960	Então, sempre que já aproveita no momento,
1016960	1018960	se alguém precisa empenhar de, já,
1018960	1021960	se acha que eu preciso brunho no computador game,
1021960	1023960	com 32 GB de RAM,
1023960	1026960	seja computador super potente para a problema, cara,
1026960	1028960	não, porque, se alguém estende graça,
1028960	1031960	imagine, o preço que é pra ele,
1031960	1033960	isso faz isso aqui, se eles estão dando a gente graça,
1033960	1035960	basicamente que eu tenho um conto do Google.
1035960	1037960	Se o que é, isso é uma aula pra eles.
1037960	1038960	Então, você consegue ter, por exemplo,
1038960	1040960	em outras plataformas, aqui no colabinês,
1040960	1042960	então, dá tabrix, que é da Microsoft,
1042960	1044960	eu só fiquei muito legal,
1044960	1046960	eu, enfim, é um, das plataformas com mais gosto,
1046960	1048960	no geral, pra trabalhar com dados, também,
1048960	1049960	o data bricks,
1049960	1051960	passa consegue escalar seus computadores,
1051960	1053960	muito fácil, então, às vezes,
1053960	1054960	eu vou trabalhar com que hoje,
1054960	1055960	de dados muito grande,
1055960	1057960	você pode falar não, que eu vou precisar,
1057960	1058960	se eu precisar fazer isso rápido,
1058960	1060960	então, posso, é, saí de 2,
1060960	1062960	eu posso subir aqui, para 32,
1062960	1064960	e aí, você vai pagar,
1064960	1065960	mas vai pagar ali, mais cara,
1065960	1066960	para que ele computador,
1066960	1068960	eu vou colocar tão de crédito,
1068960	1070960	vai pagar só, pelo que você precisar usar,
1070960	1071960	ou todos os ligados,
1071960	1073960	vai pagar só todos os minutos, que ele rodou.
1073960	1076960	Essa é a ideia da computação inúvia, assim, no geral.
1076960	1079960	Mas, aqui, então, a gente vê,
1079960	1080960	nós, de tenho disco aqui,
1080960	1082960	17 gigas, e aqui,
1082960	1083960	se eu não me engano,
1083960	1085960	é o padrão do Google, tá?
1085960	1086960	É o Google Drive,
1086960	1087960	então, o Google Drive,
1087960	1089960	ele tem 100 gigas,
1089960	1090960	disponibilizado como padrão,
1090960	1092960	e isso aqui, que eu faço em disco,
1092960	1093960	então, mais ou menos,
1093960	1096960	o espaço em disco associado aqui do nosso computador colab,
1096960	1097960	é o Google Spassonix,
1097960	1098960	que você tem na memória do Google,
1098960	1099960	então, é o Google Drive.
1099960	1102960	O que você eu hospede no Google Drive,
1102960	1104960	você consegue também botar aqui,
1104960	1106960	você consegue,
1106960	1107600	é,
1107600	1108960	fichronizar aqui facilmente,
1108960	1110960	só vem aqui nos repositores,
1110960	1111960	tem aqui,
1111960	1112960	montar Drive,
1112960	1113960	e ele vai,
1113960	1114960	é,
1114960	1116960	se eu autoriza,
1116960	1118960	e ele consegue pegar tudo o que tem,
1118960	1119960	eu sou o Google Drive,
1119960	1120960	para já,
1120960	1122960	parece que,
1122960	1124960	e você consegue botar direto no código,
1124960	1125960	então, acho que hoje não,
1125960	1127960	mas, a gente vai fazer algumas atividades
1127960	1128960	e que a gente vai importar,
1128960	1130960	na próxima, você vai botar,
1130960	1132960	é algo que vem aqui do Drive,
1132960	1133960	aqui, Drive,
1133960	1134960	e aqui,
1134960	1136960	tem tudo o que tá no meu Drive.
1136960	1138960	Então, meu Drive aqui da tripotão,
1138960	1139960	ou tanto,
1139960	1140960	de coisa,
1140960	1141960	se eu quiser acessar um,
1141960	1143960	aqui temos outros nochibooks,
1143960	1145960	aqui temos os avinários,
1145960	1146960	eu tenho aqui outro origem stock,
1146960	1147960	então, você quiser consumir,
1147960	1148960	um arquivo,
1148960	1150960	eu posso simplesmente,
1150960	1152960	eu tenho que fazer aqui o caminho,
1152960	1153960	mas,
1153960	1154960	se eu não me engano,
1154960	1155960	eu posso aqui,
1155960	1156960	eu vou botar direito,
1156960	1157960	eu vou pegar o caminho,
